person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
25.0,80000.0,5.0,18200.0,7.9,0.0,0.23,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.0,66000.0,6.0,11750.0,17.14,1.0,0.18,0,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
25.0,80000.0,2.0,5000.0,7.51,0.0,0.06,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22.0,44400.0,1.0,11775.0,13.49,0.0,0.27,1,4.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
22.0,35000.0,4.0,11800.0,10.95,1.0,0.34,0,2.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
25.0,80000.0,6.0,10000.0,8.682,0.0,0.13,0,4.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24.0,40000.0,3.0,11800.0,6.92,0.0,0.29,0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25.0,80000.0,6.0,3000.0,6.03,0.0,0.04,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23.0,42000.0,6.0,11800.0,12.69,0.0,0.28,0,2.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
26.0,76000.0,5.0,11800.0,13.11,0.0,0.16,1,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,94000.0,5.0,11800.0,13.99,0.0,0.13,0,4.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
23.0,80000.0,7.0,7000.0,16.29,0.0,0.09,1,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
22.0,42500.0,7.0,11850.0,14.11,1.0,0.28,1,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
25.0,50000.0,6.0,11875.0,10.65,0.0,0.24,0,2.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
23.0,35000.0,2.0,11900.0,7.66,1.0,0.34,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25.0,80000.0,4.0,11000.0,6.62,0.0,0.14,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.0,50000.0,5.0,11975.0,9.366,0.0,0.24,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.0,80000.0,7.0,22000.0,10.65,0.0,0.28,0,2.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
23.0,80000.0,5.0,2000.0,7.9,0.0,0.03,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24.0,80000.0,4.0,2000.0,15.27,0.0,0.03,1,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
25.0,20000.0,1.0,12000.0,8.07,1.0,0.6,0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
22.0,80000.0,6.0,35000.0,13.216,0.0,0.44,0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25.0,80000.0,5.0,12000.0,5.99,0.0,0.15,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24.0,80000.0,5.0,2200.0,13.49,0.0,0.03,0,4.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
23.0,74000.0,5.0,25975.0,11.994,1.0,0.35,0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22.0,24000.0,0.0,12000.0,14.79,1.0,0.5,0,2.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
24.0,24000.0,3.0,12000.0,10.36,1.0,0.5,0,4.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
25.0,24000.0,1.0,12000.0,12.17,1.0,0.5,1,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24.0,80000.0,2.0,5000.0,6.99,0.0,0.06,0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22.0,24996.0,4.0,12000.0,9.63,1.0,0.48,0,3.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
23.0,80000.0,7.0,10000.0,9.075999999999999,0.0,0.13,0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24.0,26000.0,5.0,12000.0,7.9,1.0,0.46,0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25.0,26000.0,5.0,12000.0,11.99,1.0,0.46,0,3.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
25.0,80000.0,9.0,14000.0,15.62,0.0,0.17,1,4.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
24.0,26000.0,5.0,12000.0,14.26,1.0,0.46,0,3.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
24.0,80000.0,8.0,5550.0,8.49,0.0,0.07,0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
21.0,80000.0,5.0,12000.0,5.99,0.0,0.15,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.0,80000.0,2.0,2500.0,11.49,0.0,0.03,0,2.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
23.0,28000.0,2.0,12000.0,14.27,1.0,0.43,1,4.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
24.0,80000.0,4.0,3000.0,6.99,0.0,0.04,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.0,80000.0,6.0,16000.0,11.99,0.0,0.2,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24.0,29000.0,0.0,12000.0,15.05,1.0,0.41,1,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
23.0,80000.0,6.0,9000.0,7.49,0.0,0.11,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,80000.0,4.0,8000.0,10.99,0.0,0.1,0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
24.0,29435.0,8.0,12000.0,7.66,1.0,0.41,0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
26.0,80000.0,5.0,5000.0,11.054,0.0,0.06,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25.0,80000.0,0.0,15500.0,8.860000000000001,0.0,0.19,0,3.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22.0,30000.0,1.0,12000.0,10.99,1.0,0.4,0,3.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
24.0,80000.0,8.0,5000.0,15.62,0.0,0.06,1,2.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
21.0,30000.0,5.0,12000.0,5.79,1.0,0.4,0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
24.0,30000.0,0.0,12000.0,6.91,1.0,0.4,0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
23.0,80000.0,5.8,3000.0,5.99,0.0,0.04,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25.0,80000.0,9.0,2700.0,10.59,0.0,0.03,0,4.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
24.0,80000.0,8.0,12000.0,7.49,0.0,0.15,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
23.0,80000.0,7.0,4000.0,15.23,0.0,0.05,0,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22.0,30000.0,2.0,12000.0,13.72,1.0,0.4,0,2.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
23.0,80000.0,3.0,5500.0,5.42,0.0,0.07,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.0,30000.0,2.0,12000.0,14.46,1.0,0.4,0,2.0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
24.0,80000.0,8.0,12000.0,13.99,0.0,0.15,1,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22.0,30000.0,4.0,12000.0,10.62,1.0,0.4,0,3.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
24.0,80000.0,8.0,9000.0,9.121999999999998,0.0,0.11,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23.0,80000.0,7.0,4000.0,5.99,0.0,0.05,0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24.0,30000.0,0.0,12000.0,11.48,1.0,0.4,0,3.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
25.0,30000.0,0.0,12000.0,11.48,1.0,0.4,0,4.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
22.0,30000.0,0.0,12000.0,9.32,1.0,0.4,0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22.0,80000.0,4.0,4800.0,10.99,0.0,0.06,0,4.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
25.0,80000.0,2.0,10000.0,7.49,0.0,0.13,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23.0,80000.0,3.0,6000.0,5.99,0.0,0.07,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26.0,80000.0,10.0,10800.0,11.99,0.0,0.14,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21.0,80000.0,5.0,5000.0,12.99,0.0,0.06,0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22.0,31000.0,0.0,12000.0,10.25,1.0,0.39,0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25.0,80000.0,3.0,20000.0,15.62,0.0,0.25,1,3.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24.0,74000.0,8.0,35000.0,20.11,1.0,0.47,0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25.0,80000.0,9.0,10250.0,5.42,0.0,0.13,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.0,31200.0,6.0,12000.0,10.39,1.0,0.38,0,2.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
22.0,31800.0,4.2,12000.0,5.42,1.0,0.38,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22.0,80000.0,7.0,1500.0,10.37,0.0,0.02,0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26.0,74000.0,1.0,24000.0,10.74,1.0,0.32,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
24.0,32000.0,4.0,12000.0,7.51,1.0,0.38,0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22.0,74000.0,0.0,19000.0,20.48,1.0,0.26,1,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
23.0,74000.0,7.0,2100.0,10.053999999999998,1.0,0.03,0,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23.0,80000.0,7.0,4800.0,7.29,0.0,0.06,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24.0,32000.0,1.0,12000.0,7.29,1.0,0.38,0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22.0,80000.0,4.0,7250.0,9.716,0.0,0.09,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24.0,32000.0,5.0,12000.0,13.85,1.0,0.38,0,3.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
26.0,74000.0,0.0,16800.0,16.4,1.0,0.23,1,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24.0,32000.0,8.0,12000.0,12.87,1.0,0.38,1,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26.0,32000.0,6.0,12000.0,8.94,1.0,0.38,0,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21.0,32000.0,0.0,12000.0,10.51,1.0,0.38,0,4.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
25.0,80000.0,5.0,14625.0,12.68,0.0,0.18,1,4.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22.0,32500.0,0.0,12000.0,11.49,1.0,0.37,0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
23.0,33000.0,8.0,12000.0,8.49,1.0,0.36,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25.0,80000.0,9.0,12000.0,10.0,0.0,0.15,0,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22.0,33504.0,3.0,12000.0,13.98,1.0,0.36,1,3.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
24.0,80000.0,8.0,25000.0,14.46,0.0,0.31,1,2.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23.0,33504.0,5.0,12000.0,13.11,1.0,0.36,1,4.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
22.0,33600.0,5.0,12000.0,9.91,1.0,0.36,0,4.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
21.0,33600.0,2.0,12000.0,11.12,1.0,0.36,0,3.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
26.0,80000.0,0.0,6300.0,5.79,0.0,0.08,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.0,34000.0,8.0,12000.0,11.71,1.0,0.35,0,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
24.0,80000.0,2.0,20000.0,6.54,0.0,0.25,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.0,80000.0,7.0,9000.0,9.62,0.0,0.11,0,2.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
25.0,80000.0,9.0,13000.0,6.54,0.0,0.16,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0,34000.0,2.0,12000.0,14.96,1.0,0.35,0,3.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
24.0,80000.0,0.0,16000.0,6.17,0.0,0.2,0,4.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25.0,80000.0,0.0,12000.0,6.91,0.0,0.15,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26.0,80000.0,3.0,18000.0,5.79,0.0,0.23,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,34000.0,5.0,12000.0,12.84,1.0,0.35,0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
25.0,80000.0,5.0,18000.0,5.79,0.0,0.23,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0,80000.0,6.0,2000.0,6.91,0.0,0.03,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25.0,80000.0,9.0,3000.0,6.17,0.0,0.04,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25.0,80000.0,5.0,25000.0,10.36,0.0,0.31,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25.0,80000.0,0.0,10000.0,5.79,0.0,0.13,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24.0,34132.0,0.0,12000.0,10.62,1.0,0.35,0,3.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
22.0,40000.0,0.0,6000.0,8.0,0.0,0.15,0,3.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
26.0,34138.0,3.0,12000.0,10.39,1.0,0.35,0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22.0,34500.0,3.0,12000.0,14.84,1.0,0.35,1,2.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
24.0,34500.0,4.0,12000.0,10.38,1.0,0.35,0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
23.0,80000.0,7.0,25000.0,9.99,0.0,0.31,0,3.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
25.0,80000.0,4.0,15000.0,12.61,0.0,0.19,1,4.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24.0,80000.0,6.0,16000.0,7.88,0.0,0.2,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.0,80000.0,0.0,2000.0,14.72,0.0,0.03,1,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22.0,35000.0,2.0,12000.0,9.442,1.0,0.34,0,2.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
25.0,40000.0,5.0,6000.0,13.47,0.0,0.15,1,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
21.0,40000.0,1.0,15000.0,13.16,0.0,0.38,0,2.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
23.0,74000.0,3.0,10000.0,13.379999999999999,1.0,0.14,1,3.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
22.0,35000.0,6.0,12000.0,11.71,1.0,0.34,0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23.0,35000.0,3.0,12000.0,10.0,1.0,0.34,0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24.0,35000.0,1.0,12000.0,6.54,1.0,0.34,0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
26.0,35000.0,0.0,12000.0,10.91,1.0,0.34,1,2.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
23.0,80000.0,8.0,8000.0,15.58,0.0,0.1,0,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24.0,80000.0,8.0,24000.0,14.35,0.0,0.3,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26.0,80000.0,2.0,4900.0,6.76,0.0,0.06,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25.0,29004.0,5.0,12000.0,12.84,1.0,0.41,1,4.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
24.0,35400.0,8.0,12000.0,7.29,1.0,0.34,0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
25.0,80000.0,3.0,10000.0,14.72,0.0,0.13,1,3.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
24.0,40000.0,7.0,2000.0,12.53,0.0,0.05,0,4.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
25.0,36000.0,0.0,12000.0,9.91,1.0,0.33,0,3.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
26.0,30000.0,4.0,12000.0,11.11,1.0,0.4,0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
23.0,80000.0,7.0,4000.0,7.51,0.0,0.05,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24.0,80000.0,0.0,18000.0,7.51,0.0,0.23,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.0,40000.0,0.0,6400.0,8.32,0.0,0.16,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24.0,36000.0,7.0,12000.0,8.88,1.0,0.33,0,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
26.0,80000.0,5.0,7000.0,7.51,0.0,0.09,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,36000.0,3.0,12000.0,5.79,1.0,0.33,0,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
22.0,36000.0,6.0,12000.0,11.49,1.0,0.33,0,2.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
23.0,80000.0,1.0,11000.0,12.73,0.0,0.14,0,3.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
23.0,80000.0,4.2,25000.0,10.25,0.0,0.31,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25.0,62900.0,9.0,8825.0,15.7,1.0,0.12,1,3.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
21.0,36780.0,2.0,12000.0,11.49,1.0,0.33,0,4.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
25.0,31008.0,2.0,12000.0,13.79,1.0,0.39,0,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24.0,80000.0,8.0,18000.0,10.62,0.0,0.23,0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23.0,80000.0,1.0,12000.0,13.48,0.0,0.15,1,4.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24.0,80000.0,8.0,12000.0,13.48,0.0,0.15,1,4.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22.0,80000.0,6.0,10000.0,7.14,0.0,0.13,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,80000.0,1.0,15000.0,9.88,0.0,0.19,0,4.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26.0,80000.0,10.0,15000.0,16.07,0.0,0.19,0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
26.0,80000.0,10.0,25000.0,12.424000000000001,0.0,0.31,0,3.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25.0,80000.0,9.0,12000.0,7.88,0.0,0.15,0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26.0,62900.0,4.0,24250.0,12.812000000000001,1.0,0.33,1,2.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
22.0,31200.0,7.0,12000.0,10.99,1.0,0.38,0,2.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
22.0,80000.0,5.0,5000.0,11.36,0.0,0.06,0,3.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
25.0,80000.0,5.0,8500.0,7.51,0.0,0.11,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.0,80000.0,3.0,25000.0,11.838,0.0,0.31,1,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24.0,80000.0,0.0,25000.0,10.866,0.0,0.31,1,2.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
22.0,37392.0,1.0,12000.0,10.62,1.0,0.32,0,2.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
26.0,80000.0,10.0,25000.0,10.62,0.0,0.31,0,4.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22.0,80000.0,6.0,5000.0,7.14,0.0,0.06,0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.0,32000.0,6.0,12000.0,10.091999999999999,1.0,0.38,1,2.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
26.0,80000.0,4.0,5000.0,14.96,0.0,0.06,1,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
23.0,80000.0,5.0,20000.0,14.96,0.0,0.25,0,3.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
23.0,38000.0,7.0,12000.0,11.71,1.0,0.32,0,2.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
22.0,62900.0,6.0,12000.0,16.35,1.0,0.16,1,2.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23.0,80000.0,2.0,6000.0,19.13,0.0,0.07,1,4.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
22.0,74000.0,3.0,10000.0,11.83,1.0,0.14,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
21.0,38000.0,5.0,12000.0,10.37,1.0,0.32,0,4.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
26.0,38000.0,0.0,12000.0,13.024000000000001,1.0,0.32,0,4.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
24.0,38000.0,2.0,12000.0,13.23,1.0,0.32,1,3.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
23.0,80000.0,7.0,10000.0,7.74,0.0,0.13,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0,38000.0,0.0,12000.0,11.89,1.0,0.32,0,3.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
22.0,80000.0,3.0,6000.0,7.4,0.0,0.07,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.0,38000.0,0.0,12000.0,11.34,1.0,0.32,0,3.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
25.0,80000.0,4.0,6000.0,7.74,0.0,0.07,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24.0,38001.0,4.0,12000.0,6.17,1.0,0.32,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25.0,80000.0,10.0,25000.0,15.31,0.0,0.31,0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24.0,80000.0,0.0,6000.0,8.59,0.0,0.07,0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25.0,80000.0,6.0,25000.0,11.48,0.0,0.31,0,4.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
22.0,38004.0,5.0,12000.0,10.75,1.0,0.32,0,3.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
25.0,32004.0,3.0,12000.0,14.96,1.0,0.37,1,3.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
22.0,80000.0,1.0,2000.0,10.958000000000002,0.0,0.03,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24.0,80000.0,0.0,5500.0,8.94,0.0,0.07,0,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26.0,80000.0,6.0,15000.0,12.53,0.0,0.19,0,3.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
25.0,38340.0,9.0,12000.0,11.71,1.0,0.31,0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
23.0,80000.0,7.0,8500.0,11.14,0.0,0.11,0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23.0,74000.0,4.0,25000.0,12.18,1.0,0.34,0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
26.0,38400.0,0.0,12000.0,8.9,1.0,0.31,0,4.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
26.0,80000.0,5.0,7000.0,13.22,0.0,0.09,1,2.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
25.0,80000.0,2.0,22000.0,11.48,0.0,0.28,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25.0,39996.0,2.0,12000.0,8.94,0.0,0.3,0,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
26.0,38400.0,0.0,12000.0,5.99,1.0,0.31,0,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25.0,38599.0,3.0,12000.0,10.38,1.0,0.31,0,4.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
22.0,80000.0,0.0,15000.0,11.48,0.0,0.19,0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23.0,39000.0,1.0,12000.0,10.99,1.0,0.31,0,4.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
22.0,39000.0,1.0,12000.0,11.11,1.0,0.31,0,3.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
26.0,80000.0,5.0,3000.0,8.0,0.0,0.04,0,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23.0,39000.0,7.0,12000.0,10.83,1.0,0.31,0,3.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
24.0,39600.0,3.6,12000.0,8.9,0.0,0.3,0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
24.0,39996.0,0.0,3000.0,7.37,0.0,0.08,0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
25.0,39600.0,2.0,12000.0,10.99,0.0,0.3,0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
23.0,80000.0,5.0,8000.0,15.68,0.0,0.1,0,4.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25.0,39779.0,8.0,12000.0,5.79,0.0,0.3,0,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23.0,80000.0,7.0,17000.0,12.21,0.0,0.21,0,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22.0,74000.0,4.0,15000.0,15.05,1.0,0.2,0,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
21.0,39900.0,0.0,12000.0,7.9,0.0,0.3,0,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
