person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
26.0,36800.0,0.0,5900.0,10.71,,0.16,0,4.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
24.0,54000.0,8.0,1500.0,14.42,,0.03,1,4.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False
23.0,16000.0,1.0,5600.0,12.84,,0.35,1,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
23.0,39000.0,3.0,10000.0,11.99,,0.26,0,2.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
24.0,45000.0,8.0,8000.0,12.73,,0.18,0,2.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
23.0,78000.0,7.0,4200.0,13.06,,0.05,1,3.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
24.0,100000.0,0.0,10000.0,12.87,,0.1,1,4.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False
22.0,44400.0,3.0,12800.0,12.73,,0.29,0,4.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False
26.0,55000.0,1.0,3000.0,11.017265100098905,,0.05,1,2.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
25.0,125000.0,9.0,12000.0,9.91,,0.1,0,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
25.0,37980.0,7.0,3500.0,6.03,,0.09,0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.0,75000.0,8.0,8000.0,6.17,,0.11,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False
22.0,28800.0,6.0,8000.0,11.49,,0.28,0,2.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
25.0,53000.0,4.0,6000.0,6.62,,0.11,0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.0,26004.0,5.0,4800.0,10.99,,0.18,0,3.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False
25.0,70000.0,3.0,5600.0,7.9,,0.08,0,3.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False
21.0,38400.0,0.0,12200.0,11.017265100098905,,0.32,1,4.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False
24.0,49000.0,0.0,5000.0,12.18,,0.1,0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
22.0,72000.0,6.0,15000.0,17.19,,0.21,0,4.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
26.0,78000.0,6.0,18000.0,13.49,,0.23,0,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False
25.0,48000.0,9.0,4800.0,11.017265100098905,,0.1,0,4.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False
25.0,115000.0,4.0,20000.0,6.91,,0.17,0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.0,56400.0,2.0,9500.0,8.9,,0.17,0,2.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
21.0,18000.0,2.0,4500.0,10.38,,0.25,0,3.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False
22.0,50000.0,4.0,10000.0,6.17,,0.2,0,3.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
23.0,65000.0,1.0,7000.0,8.49,,0.11,0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.0,32240.0,3.0,15000.0,13.22,,0.47,0,2.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
23.0,55000.0,5.0,15000.0,6.17,,0.27,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.0,57000.0,3.0,3000.0,5.42,,0.05,0,2.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False
25.0,69000.0,1.0,8000.0,13.99,,0.12,0,2.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False
25.0,75000.0,4.0,12000.0,13.49,,0.16,0,2.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False
22.0,59000.0,7.0,4900.0,15.62,,0.08,0,3.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False
24.0,37000.0,8.0,10500.0,11.017265100098905,,0.28,0,4.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
22.0,70000.0,5.0,21000.0,8.88,,0.3,0,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22.0,54000.0,4.0,8075.0,13.06,,0.15,0,3.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
24.0,79000.0,8.0,21000.0,7.9,,0.27,0,4.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25.0,26000.0,4.0,8000.0,12.87,,0.31,1,3.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
23.0,159996.0,2.0,12000.0,5.42,,0.08,0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.0,52000.0,5.0,6000.0,7.9,,0.12,0,2.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
22.0,17280.0,0.0,3500.0,11.017265100098905,,0.2,1,4.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
24.0,45000.0,3.0,7800.0,7.51,,0.17,0,2.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
24.0,87000.0,5.0,10000.0,10.36,,0.11,0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22.0,18000.0,1.0,7000.0,10.65,,0.39,0,3.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
24.0,65000.0,0.0,7000.0,11.83,,0.11,0,3.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False
26.0,105000.0,1.0,12100.0,11.017265100098905,,0.12,0,3.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
23.0,92004.0,6.0,30000.0,15.23,,0.33,1,2.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
22.0,55000.0,2.0,6000.0,8.9,,0.11,0,4.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
24.0,36000.0,5.0,6000.0,14.96,,0.17,0,3.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
26.0,39000.0,2.0,8000.0,6.62,,0.21,0,2.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
23.0,60000.0,7.0,7200.0,11.017265100098905,,0.12,0,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
25.0,44000.0,1.0,8000.0,12.92,,0.18,0,2.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False
25.0,150000.0,9.0,25000.0,10.25,,0.17,0,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
25.0,78600.0,0.0,8400.0,13.48,,0.11,0,4.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
21.0,18000.0,4.7905103238288556,2400.0,14.72,,0.13,0,3.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
23.0,30000.0,1.0,1450.0,15.58,,0.05,1,3.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
22.0,54000.0,4.0,5000.0,16.35,,0.09,0,4.0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
25.0,24000.0,9.0,9600.0,11.71,,0.4,0,3.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False
23.0,25920.0,4.0,10000.0,15.58,,0.39,0,4.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False
22.0,126500.0,1.0,19200.0,13.79,,0.15,1,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False
22.0,54000.0,4.0,5600.0,9.63,,0.1,0,3.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False
24.0,39996.0,0.0,3000.0,7.37,,0.08,0,2.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
23.0,58200.0,2.0,13000.0,11.017265100098905,,0.22,0,3.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
23.0,80196.0,2.0,30000.0,9.91,,0.37,0,3.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False
23.0,21600.0,2.0,6000.0,14.42,,0.28,0,2.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
24.0,22800.0,3.0,4750.0,11.36,,0.21,0,4.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False
26.0,48000.0,10.0,4225.0,9.83,,0.09,0,3.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
26.0,20000.0,1.0,1500.0,7.74,,0.07,0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22.0,55000.0,6.0,6000.0,14.27,,0.11,0,3.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False
23.0,30000.0,0.0,5000.0,11.86,,0.17,0,4.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
25.0,50000.0,2.0,10000.0,7.9,,0.2,0,4.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.0,75000.0,5.0,5000.0,11.12,,0.07,0,2.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
25.0,30720.0,6.0,10000.0,10.37,,0.33,0,3.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
26.0,41892.0,8.0,11300.0,13.22,,0.27,1,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False
26.0,18700.0,2.0,1500.0,5.42,,0.08,0,3.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False
23.0,34000.0,7.0,10950.0,7.29,,0.32,0,2.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False
22.0,29100.0,2.0,6250.0,16.07,,0.21,0,4.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
23.0,149385.0,7.0,7000.0,8.94,,0.05,0,2.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False
23.0,36000.0,4.7905103238288556,9000.0,11.11,,0.25,0,4.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
26.0,76668.0,10.0,7200.0,9.63,,0.09,0,4.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25.0,155004.0,9.0,10500.0,7.49,,0.07,0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.0,46800.0,6.0,12000.0,6.99,,0.26,0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21.0,46800.0,4.7905103238288556,5000.0,7.51,,0.11,0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25.0,85000.0,9.0,5750.0,7.29,,0.07,0,3.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False
26.0,58000.0,0.0,20000.0,10.25,,0.34,0,4.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False
25.0,47412.0,0.0,6500.0,8.59,,0.14,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
22.0,45000.0,3.0,5000.0,11.11,,0.11,0,4.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
22.0,25200.0,1.0,4000.0,11.017265100098905,,0.16,0,3.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
26.0,41400.0,5.0,7300.0,9.45,,0.18,0,2.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
23.0,21000.0,6.0,7500.0,6.91,,0.36,0,2.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
23.0,46800.0,7.0,9000.0,11.017265100098905,,0.19,0,4.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False
23.0,38800.0,2.0,14575.0,11.017265100098905,,0.38,0,2.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
23.0,30000.0,3.0,4500.0,10.62,,0.15,0,4.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
23.0,69996.0,2.0,10000.0,11.017265100098905,,0.14,0,3.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False
24.0,23000.0,1.0,5000.0,11.017265100098905,,0.22,0,4.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
24.0,75000.0,5.0,12000.0,5.99,,0.16,0,4.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
26.0,38400.0,7.0,3200.0,13.49,,0.08,0,2.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False
24.0,72400.0,4.0,25000.0,17.99,,0.35,1,2.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False
24.0,74900.0,8.0,3500.0,6.39,,0.05,0,3.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
23.0,72000.0,6.0,12000.0,13.61,,0.17,0,4.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False
25.0,60000.0,8.0,14000.0,11.12,,0.23,0,2.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False
25.0,18000.0,3.0,8500.0,10.28,,0.47,1,4.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
24.0,35000.0,8.0,5000.0,7.88,,0.14,0,3.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
24.0,70000.0,1.0,9000.0,11.83,,0.13,0,3.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
26.0,16428.0,0.0,2400.0,12.23,,0.15,0,3.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
21.0,32400.0,2.0,10000.0,13.23,,0.31,1,3.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False
23.0,82500.0,0.0,5000.0,8.49,,0.06,0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24.0,88000.0,8.0,30000.0,18.62,,0.34,0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
26.0,150000.0,3.0,25000.0,9.99,,0.17,0,4.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
23.0,21000.0,2.0,3000.0,12.68,,0.14,0,3.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False
25.0,67000.0,9.0,5000.0,13.92,,0.07,1,4.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
22.0,28000.0,6.0,1000.0,10.25,,0.04,0,3.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False
26.0,33600.0,4.0,3300.0,15.65,,0.1,1,2.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False
25.0,120000.0,1.0,12000.0,11.017265100098905,,0.1,0,3.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False
25.0,54000.0,4.7905103238288556,12000.0,16.77,,0.22,0,2.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False
22.0,72204.0,2.0,6700.0,13.47,,0.09,1,4.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
23.0,36000.0,7.0,1200.0,13.99,,0.03,0,3.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
21.0,60000.0,5.0,6000.0,6.91,,0.1,0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
24.0,54996.0,0.0,12500.0,12.87,,0.23,0,2.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False
25.0,16000.0,0.0,3200.0,9.32,,0.2,0,4.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
21.0,90000.0,3.0,4800.0,9.62,,0.05,0,2.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
24.0,72000.0,5.0,8000.0,10.0,,0.11,0,2.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False
22.0,34992.0,1.0,5000.0,11.017265100098905,,0.14,0,2.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
24.0,112500.0,3.0,8600.0,13.11,,0.08,0,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
26.0,40000.0,10.0,6925.0,15.99,,0.17,0,4.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False
25.0,42000.0,2.0,10000.0,14.91,,0.24,0,2.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False
22.0,36000.0,0.0,12375.0,11.017265100098905,,0.34,0,3.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
23.0,89000.0,7.0,7000.0,11.017265100098905,,0.08,1,3.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
21.0,46000.0,2.0,5200.0,17.27,,0.11,1,3.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False
22.0,30000.0,6.0,3000.0,11.49,,0.1,0,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
23.0,26000.0,3.0,7800.0,10.59,,0.3,0,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
21.0,50000.0,5.0,9000.0,13.49,,0.18,0,2.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False
22.0,44094.0,1.0,3600.0,7.37,,0.08,0,2.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False
23.0,30000.0,1.0,8400.0,11.017265100098905,,0.28,0,2.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False
24.0,46000.0,8.0,2000.0,7.66,,0.04,0,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
22.0,75000.0,6.0,25000.0,14.96,,0.33,1,3.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False
22.0,30000.0,4.0,10000.0,11.86,,0.33,0,4.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
25.0,26729.0,5.0,7300.0,11.14,,0.27,0,4.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False
22.0,115000.0,6.0,12000.0,5.99,,0.1,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25.0,67000.0,9.0,25000.0,10.91,,0.37,0,3.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False
25.0,96000.0,6.0,21000.0,14.65,,0.22,0,4.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False
24.0,48720.0,4.7905103238288556,10000.0,13.85,,0.21,1,3.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
21.0,30000.0,2.0,7000.0,10.99,,0.23,0,3.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False
26.0,175000.0,2.0,17000.0,9.88,,0.1,0,2.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
25.0,60000.0,1.0,10000.0,11.017265100098905,,0.17,0,4.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
24.0,48996.0,5.0,5000.0,13.79,,0.1,0,4.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False
22.0,52320.0,6.0,15000.0,12.86,,0.29,0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False
26.0,35000.0,10.0,12875.0,11.017265100098905,,0.37,0,3.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
25.0,36000.0,1.0,15000.0,15.05,,0.42,1,2.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False
22.0,66614.0,6.0,11000.0,17.99,,0.14,1,2.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
22.0,16800.0,0.0,4750.0,13.85,,0.28,1,4.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
21.0,61464.0,5.0,4000.0,11.017265100098905,,0.07,1,2.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False
24.0,52728.0,4.0,5000.0,7.74,,0.09,0,4.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
23.0,55000.0,6.0,18500.0,13.16,,0.34,0,3.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False
25.0,48000.0,0.0,3200.0,11.017265100098905,,0.07,1,4.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False
25.0,74000.0,1.0,16000.0,8.49,,0.22,0,3.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False
24.0,82726.0,7.0,20000.0,11.017265100098905,,0.24,0,4.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False
25.0,5000.0,0.0,1000.0,9.64,,0.2,0,4.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
26.0,46800.0,4.7905103238288556,6000.0,14.91,,0.13,1,3.0,False,False,False,False,False,False,True,False,False,False,True,False,False,False
22.0,38400.0,4.7905103238288556,5000.0,11.49,,0.13,0,3.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
22.0,80000.0,5.0,9500.0,11.71,,0.12,0,3.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
24.0,156000.0,8.0,15000.0,10.25,,0.1,0,2.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
25.0,43200.0,3.0,3000.0,13.8,,0.07,0,2.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False
25.0,80000.0,0.0,11200.0,11.017265100098905,,0.14,0,2.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
23.0,81000.0,7.0,18000.0,13.98,,0.22,0,4.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
25.0,76000.0,1.0,5000.0,7.9,,0.07,0,3.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
23.0,135000.0,1.0,12500.0,15.99,,0.09,0,4.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False
22.0,55000.0,6.0,1400.0,13.49,,0.03,1,3.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False
22.0,27500.0,1.0,4250.0,10.99,,0.15,0,4.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
25.0,42000.0,9.0,9100.0,11.017265100098905,,0.22,0,3.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
24.0,43300.0,2.0,24000.0,10.62,,0.55,0,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
25.0,24996.0,8.0,2500.0,12.98,,0.1,0,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False
25.0,72000.0,9.0,3200.0,6.39,,0.04,0,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23.0,138000.0,7.0,2700.0,11.86,,0.02,0,4.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
26.0,159960.0,11.0,18325.0,7.49,,0.11,0,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False
24.0,64000.0,7.0,4000.0,20.89,,0.06,1,2.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
24.0,51000.0,7.0,9600.0,15.31,,0.19,1,4.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False
22.0,30000.0,6.0,7000.0,9.62,,0.23,0,4.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
24.0,23500.0,2.0,7000.0,10.38,,0.3,0,4.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
26.0,220836.0,10.0,9000.0,11.26,,0.04,0,2.0,False,False,False,False,False,False,True,False,True,False,False,False,False,False
21.0,19200.0,0.0,2400.0,9.91,,0.13,0,4.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False
25.0,65000.0,4.0,15000.0,13.49,,0.23,1,3.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False
23.0,65000.0,7.0,5500.0,7.88,,0.08,0,2.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
26.0,145000.0,1.0,10000.0,10.99,,0.07,0,3.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
22.0,78700.0,6.0,7000.0,7.68,,0.09,0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
23.0,21000.0,2.0,6000.0,15.27,,0.29,0,2.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False
26.0,24000.0,5.0,6000.0,6.62,,0.25,0,2.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False
24.0,46704.0,2.0,9000.0,11.49,,0.19,0,3.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False
24.0,65000.0,3.0,12000.0,9.91,,0.18,0,4.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
22.0,66000.0,6.0,16800.0,13.49,,0.25,1,2.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
21.0,60000.0,2.0,6000.0,10.62,,0.1,0,2.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
25.0,30720.0,3.0,2000.0,11.12,,0.07,0,4.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False
25.0,150000.0,2.0,8750.0,7.74,,0.06,0,2.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False
23.0,122000.0,7.0,14000.0,13.48,,0.11,0,4.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
22.0,27996.0,0.0,2200.0,15.95,,0.08,0,3.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
22.0,30000.0,2.0,6000.0,12.42,,0.2,0,4.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False
23.0,30000.0,3.0,3000.0,15.2,,0.1,1,4.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False
21.0,40000.0,1.0,15000.0,13.16,,0.38,1,4.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False
22.0,130000.0,3.0,14500.0,11.017265100098905,,0.11,0,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22.0,41500.0,6.0,2500.0,15.62,,0.06,0,2.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False
26.0,42000.0,3.0,4500.0,7.66,,0.11,0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False
24.0,65000.0,7.0,1525.0,5.42,,0.02,0,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
21.0,45000.0,5.0,18000.0,7.88,,0.4,0,2.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
23.0,21000.0,7.0,7500.0,12.69,,0.36,0,2.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False
24.0,39000.0,2.0,16000.0,19.91,,0.41,0,3.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
25.0,95000.0,5.0,18000.0,10.99,,0.19,0,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
26.0,51000.0,2.0,12000.0,6.17,,0.24,0,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
26.0,200000.0,4.0,15000.0,14.79,,0.07,0,4.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False
21.0,65496.0,3.0,13250.0,10.37,,0.2,0,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
24.0,34000.0,0.0,10000.0,12.18,,0.29,0,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22.0,43000.0,6.0,13500.0,10.95,,0.31,0,4.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False
23.0,44000.0,2.0,6000.0,14.22,,0.14,1,3.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False
22.0,39000.0,4.0,5000.0,6.99,,0.13,0,2.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False
22.0,50004.0,5.0,5300.0,14.42,,0.11,0,2.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
25.0,150000.0,9.0,20000.0,8.88,,0.13,0,4.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False
21.0,21600.0,6.0,7575.0,11.017265100098905,,0.35,0,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
25.0,80000.0,5.0,18000.0,5.79,,0.23,0,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.0,25000.0,0.0,8800.0,9.33,,0.35,0,3.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False
22.0,120000.0,3.0,5000.0,14.79,,0.04,1,3.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False
22.0,50500.0,6.0,6000.0,11.83,,0.12,0,2.0,False,True,False,True,False,False,False,False,True,False,False,False,False,False
22.0,49536.0,6.0,5200.0,6.62,,0.1,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25.0,30000.0,4.0,2000.0,14.22,,0.07,0,2.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False
24.0,39000.0,3.0,5600.0,5.42,,0.14,0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24.0,40000.0,2.0,2500.0,9.99,,0.06,0,3.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False
