year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,Credit_Score,age,submission_of_application,LTV,Region,Security_Type,Status,dtir1,loan_to_income_ratio,payment_to_income_ratio,high_dti_flag,low_credit_flag
2019,0,1,0,0,0,0,0,1,486500,360.0,1,1,1,538000.0,1,1,0,0,11520.0,859,0,0,90.42750929,0,1,0,29.0,42.227237218991405,42.227237218991405,0,0
2019,0,0,1,0,2,0,0,1,226500,180.0,1,1,1,448000.0,1,1,0,0,3240.0,581,4,1,50.55803571,0,1,0,42.0,69.88583770441222,69.88583770441222,1,1
2019,0,3,0,1,0,0,0,0,726500,360.0,0,1,1,418000.0,1,1,0,0,10080.0,832,1,0,75.13586957,3,1,1,39.0,72.06626326753299,72.06626326753299,0,0
2019,0,0,1,0,2,0,0,1,216500,360.0,1,1,1,368000.0,1,1,0,0,7020.0,639,3,1,58.83152174,0,1,0,20.0,30.836063238854862,30.836063238854862,0,1
2019,0,2,0,0,3,0,0,1,256500,360.0,1,1,1,338000.0,1,1,0,0,6480.0,752,3,0,75.88757396,0,1,0,40.0,39.577225736769016,39.577225736769016,0,0
2019,1,1,0,0,2,0,0,1,656500,360.0,1,1,1,938000.0,1,1,0,0,8280.0,621,2,1,69.98933902,0,1,0,32.0,79.27786499215071,79.27786499215071,0,1
2019,0,2,0,0,2,0,0,1,246500,360.0,1,1,1,408000.0,1,1,0,0,6240.0,845,3,1,60.41666667,3,1,0,8.0,39.49687550072104,39.49687550072104,0,0
2019,0,0,0,0,3,0,0,1,636500,360.0,1,1,1,778000.0,1,1,0,0,11100.0,708,1,0,81.81233933,0,1,0,43.0,57.337176830916135,57.337176830916135,1,0
2019,0,3,0,0,3,0,0,1,356500,360.0,1,1,1,938000.0,1,1,0,0,10980.0,568,3,1,38.00639659,3,1,0,9.0,32.46516710682087,32.46516710682087,0,1
2019,0,1,0,0,2,1,0,1,366500,360.0,1,1,1,678000.0,1,1,0,0,4620.0,805,3,0,54.0560472,3,1,0,38.0,79.31183726466134,79.31183726466134,0,0
2019,0,0,0,0,3,0,0,1,376500,216.0,0,1,1,418000.0,1,1,0,0,5160.0,620,4,1,75.13586957,3,1,1,39.0,72.9509784925402,72.9509784925402,0,1
2019,0,1,0,0,3,0,0,1,536500,360.0,1,1,1,778000.0,1,1,0,0,11280.0,636,1,0,68.95886889,0,1,0,21.0,47.55784061696658,47.55784061696658,0,1
2019,0,1,0,0,3,0,0,1,376500,360.0,1,1,1,478000.0,1,1,0,0,7080.0,863,1,0,78.76569038,0,1,0,37.0,53.17045615026126,53.17045615026126,0,0
2019,0,3,0,1,3,0,0,0,246500,360.0,1,1,1,278000.0,1,1,0,0,5760.0,628,2,1,88.66906475,3,1,0,39.0,42.78771046693282,42.78771046693282,0,1
2019,0,0,1,0,3,0,0,1,606500,360.0,1,1,1,418000.0,1,1,0,0,7080.0,543,3,1,75.13586957,0,1,1,39.0,85.65174410394012,85.65174410394012,0,1
2019,1,3,0,0,3,0,0,1,576500,360.0,1,1,1,798000.0,1,1,0,0,6960.0,628,2,1,72.24310777,3,1,0,39.0,82.81856055164488,82.81856055164488,0,1
2019,0,2,0,0,2,0,0,1,66500,180.0,0,1,1,88000.0,1,1,0,0,1620.0,697,2,1,75.56818182,0,1,0,36.0,41.024059222702036,41.024059222702036,0,0
2019,0,3,0,0,2,0,0,1,136500,324.0,0,1,1,368000.0,1,1,0,0,2580.0,735,3,1,37.0923913,3,1,1,37.0,52.886478109259976,52.886478109259976,0,0
2019,0,2,1,0,0,0,0,1,156500,360.0,1,1,1,208000.0,1,1,0,0,1860.0,614,0,1,75.24038462,0,1,0,47.0,84.09457281031703,84.09457281031703,1,1
2019,0,2,0,2,3,0,0,1,136500,360.0,1,1,1,338000.0,1,1,0,0,5760.0,795,4,0,40.38461538,0,1,0,39.0,23.693803159173754,23.693803159173754,0,0
2019,0,1,0,0,3,0,0,1,686500,360.0,1,1,1,768000.0,1,1,0,0,10800.0,661,0,0,89.38802083,3,1,0,35.0,63.55892972872882,63.55892972872882,0,0
2019,0,2,0,0,0,0,0,1,206500,360.0,1,1,1,828000.0,1,1,0,0,3360.0,630,1,0,24.93961353,2,1,0,43.0,61.4400476048795,61.4400476048795,1,1
2019,0,1,0,1,2,0,0,0,346500,360.0,1,1,1,428000.0,1,1,0,0,9300.0,851,3,1,80.95794393,3,1,0,20.0,37.25405870336523,37.25405870336523,0,0
2019,0,0,0,0,0,0,0,1,286500,360.0,1,1,1,358000.0,1,1,0,0,3420.0,587,0,0,80.02793296,3,1,0,41.0,83.7474422683426,83.7474422683426,1,1
2019,0,2,0,0,3,0,0,1,306500,360.0,1,1,1,398000.0,1,1,0,0,4020.0,511,0,0,77.01005025,0,1,0,45.0,76.22481969659289,76.22481969659289,1,1
2019,0,3,0,1,3,0,0,0,236500,360.0,1,1,1,418000.0,1,1,0,0,5760.0,618,1,1,75.13586957,3,1,1,39.0,41.051900711682,41.051900711682,0,1
2019,0,3,0,1,2,0,0,0,56500,360.0,1,1,1,68000.0,1,1,0,0,3840.0,787,2,1,83.08823529,3,1,0,39.0,14.709711012757095,14.709711012757095,0,0
2019,0,1,0,0,3,0,0,1,516500,360.0,0,1,1,1858000.0,1,1,0,0,14460.0,588,1,0,27.79870829,0,1,0,34.0,35.71675541110573,35.71675541110573,0,1
2019,0,1,0,0,0,0,0,1,406500,360.0,1,1,1,528000.0,1,1,0,0,6540.0,571,0,1,76.98863636,0,1,0,39.0,62.146460785812565,62.146460785812565,0,1
2019,0,2,1,0,0,0,0,1,366500,360.0,1,1,1,378000.0,1,1,0,0,6540.0,849,1,0,96.95767196,0,1,0,40.0,56.03118789175967,56.03118789175967,0,0
2019,0,2,0,0,3,0,0,1,486500,360.0,1,1,0,708000.0,1,1,0,0,5760.0,664,0,0,68.71468927,3,1,1,58.0,84.44714459295261,84.44714459295261,1,0
2019,0,1,0,0,0,0,0,1,326500,360.0,1,0,1,388000.0,1,1,0,0,9660.0,514,2,0,84.14948454,0,1,0,21.0,33.795673325742676,33.795673325742676,0,1
2019,0,1,0,1,0,1,0,0,136500,300.0,0,1,1,148000.0,1,1,0,0,1980.0,546,0,1,92.22972973,3,1,1,39.0,68.90459363957598,68.90459363957598,0,1
2019,0,0,0,0,3,0,0,1,456500,360.0,0,1,1,418000.0,1,1,0,0,4860.0,530,0,0,75.13586957,0,1,1,39.0,93.91071795926764,93.91071795926764,0,1
2019,0,2,0,2,0,0,0,1,156500,360.0,1,1,1,158000.0,1,1,0,0,4680.0,530,2,1,99.05063291,0,1,0,57.0,33.433027130954926,33.433027130954926,1,1
2019,0,0,0,0,3,0,0,1,416500,360.0,1,1,1,728000.0,1,1,0,0,6420.0,536,3,1,57.21153846,2,1,0,33.0,64.86528578103099,64.86528578103099,0,1
2019,0,1,0,0,1,1,1,1,156500,360.0,1,0,1,1408000.0,1,1,0,0,13800.0,577,2,1,11.11505682,0,1,0,29.0,11.339757988551554,11.339757988551554,0,1
2019,0,3,0,1,3,0,0,0,216500,360.0,1,0,1,228000.0,1,1,0,0,5760.0,843,5,1,94.95614035,3,1,1,39.0,37.58028120118035,37.58028120118035,0,0
2019,0,1,0,2,2,0,0,1,86500,360.0,1,1,1,88000.0,1,1,0,0,1920.0,544,4,1,98.29545455,0,1,0,5.0,45.028630921395106,45.028630921395106,0,1
2019,0,2,0,0,0,0,0,1,66500,360.0,1,1,1,98000.0,1,1,0,0,0.0,591,3,1,67.85714286,0,1,1,18.0,66500.0,66500.0,0,1
2019,1,1,0,0,3,0,0,1,666500,360.0,1,1,0,788000.0,1,1,0,0,13740.0,733,0,1,84.58121827,0,1,1,22.0,48.50447565679354,48.50447565679354,0,0
2019,0,0,0,0,3,0,0,1,266500,360.0,1,1,1,418000.0,1,1,0,0,3480.0,668,2,0,75.13586957,2,1,1,39.0,76.55846021258259,76.55846021258259,0,0
2019,0,3,0,0,3,0,0,1,246500,360.0,1,0,1,418000.0,1,1,0,0,3300.0,899,3,1,75.13586957,3,1,1,39.0,74.67434110875492,74.67434110875492,0,0
2019,0,3,0,1,3,0,0,0,306500,360.0,1,1,1,328000.0,1,1,0,0,5760.0,523,2,1,93.44512195,3,1,1,39.0,53.20256899843777,53.20256899843777,0,1
2019,0,1,0,0,0,0,0,1,346500,360.0,1,1,1,438000.0,1,1,0,0,4260.0,666,0,0,79.10958904,3,1,0,30.0,81.31893921614645,81.31893921614645,0,0
2019,0,0,0,0,3,0,0,1,116500,180.0,1,1,1,238000.0,1,1,0,1,6000.0,719,1,1,48.94957983,3,1,1,60.0,19.41343109481753,19.41343109481753,1,0
2019,0,1,0,2,3,0,0,1,316500,300.0,1,1,1,358000.0,1,1,0,0,5760.0,838,1,1,88.40782123,0,1,0,39.0,54.938378753688596,54.938378753688596,0,0
2019,0,1,0,0,2,0,0,1,336500,180.0,1,1,1,418000.0,1,1,0,0,10140.0,650,2,0,80.50239234,2,1,0,49.0,33.18213193965092,33.18213193965092,1,0
2019,0,3,0,0,2,0,0,1,346500,360.0,1,1,0,358000.0,1,1,0,0,6360.0,582,2,1,96.7877095,3,1,1,59.0,54.472567206414084,54.472567206414084,1,1
2019,0,2,0,0,2,0,0,1,176500,360.0,1,1,1,328000.0,1,1,0,0,2460.0,697,2,1,53.81097561,0,1,0,49.0,71.71881349045104,71.71881349045104,1,0
2019,0,2,0,0,3,0,0,1,286500,360.0,1,1,1,348000.0,1,1,0,0,4500.0,704,1,1,82.32758621,0,1,1,39.0,63.65252166185292,63.65252166185292,0,0
2019,0,3,1,1,3,0,0,0,126500,240.0,1,1,1,418000.0,1,1,0,0,0.0,519,1,1,75.13586957,3,1,1,39.0,126500.0,126500.0,0,1
2019,0,3,0,0,3,0,0,1,246500,360.0,1,1,1,418000.0,1,0,0,0,6960.0,551,2,1,75.13586957,3,1,1,39.0,35.41157879614998,35.41157879614998,0,1
2019,0,3,0,1,0,0,0,0,196500,360.0,1,1,1,198000.0,1,1,0,0,3240.0,720,0,1,99.24242424,3,1,0,55.0,60.629435359456956,60.629435359456956,1,0
2019,0,3,0,1,2,0,0,0,326500,360.0,1,1,1,338000.0,1,1,0,0,4020.0,662,3,1,96.59763314,3,1,1,42.0,81.19870678935588,81.19870678935588,1,0
2019,0,2,0,0,3,0,0,1,296500,180.0,1,1,1,358000.0,1,1,0,0,12240.0,841,3,1,82.82122905,2,1,0,35.0,24.221877297606405,24.221877297606405,0,0
2019,0,3,0,1,0,0,0,0,226500,360.0,1,1,1,238000.0,1,1,0,0,3600.0,753,0,1,95.16806723,3,1,0,49.0,62.899194668147736,62.899194668147736,1,0
2019,0,2,1,2,0,0,0,1,266500,360.0,1,1,1,268000.0,1,1,0,0,2280.0,859,1,1,99.44029851,0,1,0,61.0,116.83472161332749,116.83472161332749,1,0
2019,0,2,1,0,0,0,0,1,206500,360.0,1,1,1,418000.0,1,2,0,0,5520.0,759,3,1,75.13586957,0,1,1,39.0,37.40264444846948,37.40264444846948,0,0
2019,0,1,0,0,3,0,0,1,306500,360.0,1,1,1,438000.0,1,1,0,0,7320.0,661,1,1,69.97716895,0,1,0,36.0,41.8658653189455,41.8658653189455,0,0
2019,1,3,0,0,2,0,0,1,736500,360.0,1,1,1,418000.0,1,1,0,0,6540.0,538,2,1,75.13586957,3,1,1,39.0,112.59746216174896,112.59746216174896,0,1
2019,0,0,0,0,2,0,0,1,226500,360.0,0,1,1,478000.0,1,1,0,0,4620.0,859,4,1,47.38493724,0,1,0,36.0,49.01536463968838,49.01536463968838,0,0
2019,1,0,0,1,2,0,0,0,576500,360.0,1,1,1,668000.0,1,1,0,0,10500.0,859,2,0,86.30239521,0,1,0,42.0,54.899533377773544,54.899533377773544,1,0
2019,0,2,0,2,3,0,0,1,376500,360.0,1,1,1,458000.0,1,1,0,0,5760.0,656,3,0,82.20524017,0,1,1,39.0,65.35323728519354,65.35323728519354,0,0
2019,0,1,0,0,3,0,0,1,306500,360.0,1,0,1,1358000.0,1,1,0,0,6540.0,607,0,0,22.56995582,3,1,0,24.0,46.858278550680325,46.858278550680325,0,1
2019,0,1,0,0,0,0,0,1,226500,360.0,1,1,1,278000.0,1,1,0,0,3540.0,805,4,1,81.47482014,0,1,0,43.0,63.9649816436035,63.9649816436035,1,0
2019,0,1,0,0,1,0,0,1,256500,360.0,1,1,0,458000.0,1,0,0,0,6780.0,712,4,0,56.00436681,3,1,0,24.0,37.82627930983631,37.82627930983631,0,0
2019,0,2,0,0,3,0,0,1,376500,360.0,1,1,1,508000.0,1,1,0,0,5640.0,603,1,0,74.11417323,3,1,0,37.0,66.74348519766,66.74348519766,0,1
2019,0,3,0,0,3,0,0,1,316500,180.0,1,1,1,538000.0,1,1,0,0,6360.0,623,4,1,58.82899628,3,1,0,39.0,49.75632762144317,49.75632762144317,0,1
2019,1,0,1,0,2,0,0,1,366500,360.0,1,1,1,468000.0,1,1,0,0,5880.0,680,2,1,78.31196581,0,1,0,37.0,62.31933344669274,62.31933344669274,0,0
2019,0,0,0,0,3,0,0,1,516500,360.0,1,1,1,698000.0,1,1,0,0,7920.0,614,2,0,73.99713467,3,1,0,43.0,65.20641333165004,65.20641333165004,1,1
2019,0,1,1,0,2,0,0,1,716500,360.0,1,1,1,958000.0,1,1,0,0,6240.0,642,4,1,74.79123173,3,1,0,49.0,114.80531966031084,114.80531966031084,1,1
2019,0,2,1,0,2,0,0,1,296500,360.0,1,1,1,488000.0,1,1,0,0,6120.0,506,2,0,60.75819672,0,1,0,35.0,48.43979741872243,48.43979741872243,0,1
2019,0,1,0,0,3,0,0,1,346500,180.0,1,1,1,808000.0,1,1,0,0,11160.0,738,2,0,42.88366337,3,1,0,21.0,31.04560523250605,31.04560523250605,0,0
2019,0,2,0,0,3,0,0,1,416500,360.0,1,1,1,558000.0,1,1,0,0,5700.0,787,1,0,74.64157706,3,1,0,39.0,73.05735835818278,73.05735835818278,0,0
2019,0,0,0,0,2,0,0,1,406500,360.0,1,1,1,418000.0,1,1,0,0,4080.0,746,3,1,75.13586957,0,1,1,39.0,99.60793923058074,99.60793923058074,0,0
2019,0,3,0,0,3,0,0,1,446500,240.0,1,1,1,598000.0,1,1,0,0,6240.0,703,2,0,74.66555184,3,1,0,42.0,71.54302195161031,71.54302195161031,1,0
2019,0,3,0,0,2,0,0,1,246500,360.0,0,1,1,408000.0,1,1,0,0,3300.0,632,0,1,60.41666667,3,1,1,40.0,74.67434110875492,74.67434110875492,0,1
2019,0,2,0,0,3,0,0,1,286500,360.0,1,1,1,378000.0,1,1,0,0,3360.0,510,2,0,75.79365079,0,1,0,42.0,85.24248735495388,85.24248735495388,1,1
2019,0,3,0,2,2,0,0,1,196500,360.0,1,1,1,228000.0,1,1,0,0,4380.0,512,0,1,86.18421053,3,1,0,42.0,44.852773339420224,44.852773339420224,1,1
2019,0,2,0,0,3,0,0,1,406500,360.0,1,0,1,518000.0,1,1,0,0,7500.0,833,2,0,78.47490347,3,1,0,30.0,54.19277429676043,54.19277429676043,0,0
2019,0,2,0,1,0,0,0,0,226500,360.0,1,1,1,238000.0,1,1,0,0,4920.0,507,0,1,95.16806723,2,1,0,55.0,46.027230237756555,46.027230237756555,1,1
2019,0,1,0,0,3,0,0,1,226500,360.0,1,1,1,308000.0,1,1,0,0,8100.0,586,4,1,73.53896104,3,1,0,33.0,27.959511171460314,27.959511171460314,0,1
2019,0,1,0,0,2,0,0,1,106500,360.0,1,1,1,208000.0,1,1,0,0,2520.0,686,3,0,51.20192308,0,1,0,44.0,42.245140817136054,42.245140817136054,1,0
2019,0,1,0,1,2,0,0,0,626500,360.0,1,1,1,768000.0,1,1,0,0,11580.0,580,0,0,81.57552083,2,1,1,49.0,54.09722821863397,54.09722821863397,1,1
2019,0,3,0,0,3,0,0,1,206500,180.0,1,1,1,428000.0,1,1,0,0,37440.0,726,3,1,48.24766355,3,1,0,7.0,5.515344141449213,5.515344141449213,0,0
2019,0,0,0,0,2,0,0,1,246500,240.0,1,1,1,368000.0,1,1,0,0,4860.0,602,3,1,66.98369565,0,1,0,42.0,50.7097305081259,50.7097305081259,1,1
2019,0,3,1,0,3,0,0,1,356500,360.0,1,1,1,378000.0,1,1,0,0,5280.0,570,0,1,94.31216931,3,1,1,39.0,67.50615413747396,67.50615413747396,0,1
2019,0,3,0,0,3,0,0,1,166500,360.0,1,0,1,238000.0,1,1,0,0,3420.0,870,4,1,69.95798319,3,1,0,38.0,48.66997953814674,48.66997953814674,0,0
2019,0,2,0,0,3,0,0,1,516500,360.0,0,1,1,698000.0,1,1,0,0,17220.0,714,2,0,73.99713467,0,1,0,25.0,29.992451077173218,29.992451077173218,0,0
2019,0,1,0,1,3,0,0,0,106500,360.0,1,1,1,478000.0,1,1,0,0,2640.0,819,4,1,22.28033473,0,1,0,31.0,40.32563422945854,40.32563422945854,0,0
2019,0,3,0,0,2,0,0,1,336500,360.0,1,1,1,498000.0,1,1,0,0,11940.0,739,2,1,67.57028112,3,1,0,9.0,28.180219412109537,28.180219412109537,0,0
2019,0,2,0,0,2,0,0,1,556500,360.0,1,1,1,1308000.0,1,1,0,0,6660.0,522,2,0,42.54587156,0,1,0,44.0,83.54601411199519,83.54601411199519,1,1
2019,0,1,1,0,0,0,0,1,606500,360.0,1,1,1,678000.0,1,2,0,0,27960.0,838,2,1,89.45427729,3,1,0,21.0,21.690926647830906,21.690926647830906,0,0
2019,0,0,0,0,3,0,0,1,206500,120.0,1,1,1,1438000.0,1,1,0,2,4860.0,686,2,0,14.36022253,0,1,0,49.0,42.48097099362271,42.48097099362271,1,0
2019,1,2,0,2,0,0,0,1,626500,360.0,1,1,1,678000.0,1,1,0,0,7320.0,651,1,0,92.40412979,0,1,0,52.0,85.57574101898648,85.57574101898648,1,0
2019,0,1,1,0,2,0,0,1,596500,360.0,1,1,1,748000.0,1,1,0,0,15120.0,756,2,0,79.7459893,3,1,0,31.0,39.44844917664176,39.44844917664176,0,0
2019,0,2,0,0,0,0,0,1,316500,360.0,1,1,0,388000.0,1,1,0,0,7620.0,794,4,1,81.57216495,0,1,0,43.0,41.52998294187115,41.52998294187115,1,0
2019,0,1,0,0,2,0,0,1,286500,180.0,1,1,1,418000.0,1,1,0,0,6600.0,848,3,0,75.13586957,0,1,1,39.0,43.40251477048932,43.40251477048932,0,0
2019,0,2,0,0,2,0,0,1,236500,360.0,1,1,1,348000.0,1,1,0,0,4260.0,526,2,1,67.95977011,0,1,0,30.0,55.50340295705234,55.50340295705234,0,1
2019,0,2,0,1,0,0,0,0,366500,360.0,1,1,1,378000.0,1,1,0,0,4740.0,798,5,0,96.95767196,0,1,0,55.0,77.30436616747522,77.30436616747522,1,0
2019,0,2,0,0,2,0,0,1,386500,360.0,1,1,1,528000.0,1,1,0,0,4140.0,843,2,1,73.20075758,3,1,0,43.0,93.3349432504226,93.3349432504226,1,0
2019,0,2,0,0,3,0,0,1,306500,180.0,1,1,1,1708000.0,1,1,0,0,14460.0,602,2,0,17.94496487,3,1,0,49.0,21.19493810939769,21.19493810939769,1,1
2019,0,2,0,2,3,0,0,1,126500,360.0,1,1,1,418000.0,1,1,0,0,3000.0,643,6,1,75.13586957,0,1,1,39.0,42.15261579473509,42.15261579473509,0,1
2019,0,0,0,1,0,0,0,0,256500,360.0,1,1,1,268000.0,1,1,0,0,3000.0,590,3,0,95.70895522,0,1,0,60.0,85.47150949683439,85.47150949683439,1,1
2019,0,1,0,0,0,0,0,1,256500,360.0,0,1,1,278000.0,1,1,0,0,7920.0,678,0,1,92.26618705,0,1,0,43.0,32.382274965282164,32.382274965282164,1,0
2019,0,1,0,0,2,0,0,1,526500,360.0,1,1,1,698000.0,1,1,0,0,8820.0,535,2,1,75.42979943,0,1,0,37.0,59.68711030495409,59.68711030495409,0,1
2019,0,0,0,0,3,0,0,1,356500,360.0,1,1,1,898000.0,1,1,0,0,4620.0,537,1,0,39.69933185,0,1,0,31.0,77.14780350573469,77.14780350573469,0,1
2019,0,2,0,0,3,0,0,1,206500,360.0,0,1,1,508000.0,1,1,0,0,3300.0,579,1,0,40.6496063,3,1,1,40.0,62.55680096940321,62.55680096940321,0,1
2019,0,1,0,1,2,1,0,0,106500,360.0,1,1,1,178000.0,1,1,0,0,3480.0,698,3,1,59.83146067,0,1,0,22.0,30.594656707842574,30.594656707842574,0,0
2019,0,0,0,0,3,0,0,1,576500,360.0,1,1,1,798000.0,1,1,0,0,6360.0,891,0,0,72.24310777,2,1,0,48.0,90.63040402452445,90.63040402452445,1,0
2019,0,1,0,0,0,1,0,1,316500,360.0,1,1,1,428000.0,1,2,0,0,17160.0,753,2,0,73.94859813,2,1,0,41.0,18.442981178253017,18.442981178253017,1,0
2019,0,3,0,0,3,0,0,1,156500,360.0,1,1,1,178000.0,1,1,0,0,3840.0,729,4,1,87.92134831,3,1,0,46.0,40.74459776099974,40.74459776099974,1,0
2019,0,2,1,0,0,0,0,1,186500,360.0,1,1,1,238000.0,1,1,0,0,1920.0,813,0,1,78.36134454,2,1,0,45.0,97.08485163977095,97.08485163977095,1,0
2019,0,3,1,0,3,0,0,1,466500,360.0,1,1,1,938000.0,1,1,0,0,6180.0,764,1,0,49.73347548,3,1,0,44.0,75.47322439734671,75.47322439734671,1,0
2019,0,2,0,2,0,0,0,1,176500,360.0,1,1,1,188000.0,1,1,0,0,3780.0,635,3,1,93.88297872,0,1,0,21.0,46.68077228246496,46.68077228246496,0,1
2019,0,0,0,0,1,0,0,1,486500,360.0,1,1,1,1258000.0,1,0,0,1,28620.0,830,6,0,38.67249603,0,1,1,30.0,16.99800845533,16.99800845533,0,0
2019,0,0,0,0,2,0,0,1,506500,360.0,0,1,1,1358000.0,1,0,0,0,13440.0,779,4,1,37.29749632,0,1,0,48.0,37.683208094635816,37.683208094635816,1,0
2019,0,2,0,0,2,0,0,1,206500,240.0,1,1,1,448000.0,1,1,0,0,6000.0,561,2,1,46.09375,3,1,0,35.0,34.410931511414766,34.410931511414766,0,1
2019,0,2,0,0,2,0,0,1,416500,360.0,1,1,1,528000.0,1,1,0,0,8520.0,800,1,1,78.88257576,0,1,0,25.0,48.879239525877246,48.879239525877246,0,0
2019,0,1,0,0,3,0,0,1,356500,360.0,1,1,1,568000.0,1,0,0,0,9300.0,762,2,0,62.76408451,3,1,0,39.0,38.32921191269756,38.32921191269756,0,0
2019,0,0,0,2,2,0,0,1,286500,360.0,1,1,1,328000.0,1,1,0,0,4140.0,567,4,1,87.34756098,0,1,0,30.0,69.18618691137407,69.18618691137407,0,1
2019,0,2,0,0,3,0,0,1,556500,360.0,1,1,1,808000.0,1,1,0,0,9960.0,681,2,0,68.87376238,0,1,0,37.0,55.867884750527054,55.867884750527054,0,0
2019,0,0,1,0,0,0,0,1,276500,360.0,0,1,1,358000.0,1,1,0,0,3360.0,636,2,1,77.23463687,0,1,0,47.0,82.26718238619459,82.26718238619459,1,1
2019,0,2,0,0,3,0,0,1,436500,360.0,0,1,1,488000.0,1,1,0,0,0.0,505,0,0,89.44672131,0,1,1,12.0,436500.0,436500.0,0,1
2019,0,0,0,0,0,0,0,1,586500,360.0,1,1,1,618000.0,1,1,0,0,6600.0,516,0,0,94.90291262,0,1,0,47.0,88.85017421602788,88.85017421602788,1,1
2019,0,2,0,0,0,0,0,1,166500,360.0,1,1,1,178000.0,1,1,0,0,1920.0,557,2,1,93.53932584,0,1,0,40.0,86.67360749609578,86.67360749609578,0,1
2019,0,0,0,0,3,0,0,1,296500,324.0,1,1,1,398000.0,1,1,0,0,6300.0,715,2,1,74.49748744,0,1,0,31.0,47.056022853515316,47.056022853515316,0,0
2019,1,1,0,0,3,0,0,1,446500,360.0,1,1,1,558000.0,1,1,0,0,6060.0,552,2,0,80.01792115,0,1,0,41.0,73.66771159874608,73.66771159874608,1,1
2019,0,0,0,0,3,0,0,1,146500,360.0,1,1,1,218000.0,1,1,0,0,3900.0,576,3,0,67.20183486,0,1,0,39.0,37.55447321199692,37.55447321199692,0,1
2019,0,2,0,1,2,0,0,0,606500,360.0,1,1,1,728000.0,1,1,0,0,5760.0,811,2,0,83.31043956,3,1,0,50.0,105.2768616559625,105.2768616559625,1,0
2019,0,3,0,1,2,0,0,0,156500,360.0,0,1,1,418000.0,1,1,0,0,2940.0,594,4,1,75.13586957,3,1,1,39.0,53.213192791567494,53.213192791567494,0,1
2019,0,1,0,0,3,0,0,1,606500,360.0,1,1,1,688000.0,1,1,0,0,11460.0,777,0,0,88.15406977,0,1,0,36.0,52.91859349096937,52.91859349096937,0,0
2019,0,3,0,0,2,0,0,1,266500,360.0,0,1,1,338000.0,1,1,0,0,3720.0,677,3,1,78.84615385,0,1,0,44.0,71.62053211502284,71.62053211502284,1,0
2019,0,3,0,0,3,0,0,1,186500,324.0,1,1,1,308000.0,1,1,0,0,2220.0,680,4,1,60.55194805,3,1,0,43.0,83.97118415128321,83.97118415128321,1,0
2019,0,3,0,0,2,0,0,1,156500,360.0,1,1,1,218000.0,1,1,0,0,3960.0,629,3,1,71.78899083,3,1,0,39.0,39.51022469073466,39.51022469073466,0,1
2019,0,2,0,0,0,0,0,1,106500,180.0,0,1,1,138000.0,1,0,0,0,3720.0,862,2,0,77.17391304,0,1,0,30.0,28.62133834990594,28.62133834990594,0,0
2019,0,3,0,0,2,0,0,1,176500,360.0,1,1,1,218000.0,1,1,0,0,7200.0,708,3,1,80.96330275,3,1,0,37.0,24.51048465490904,24.51048465490904,0,0
2019,0,0,1,0,2,0,0,1,656500,360.0,1,1,1,788000.0,1,1,0,0,8460.0,596,4,1,83.31218274,0,1,1,43.0,77.59130126462593,77.59130126462593,1,1
2019,1,3,0,0,3,0,0,1,156500,180.0,1,1,1,408000.0,1,0,0,0,4980.0,682,3,1,38.35784314,3,1,0,38.0,31.41939369604497,31.41939369604497,0,0
2019,0,3,0,0,2,0,0,1,366500,360.0,1,1,1,518000.0,1,1,0,0,5100.0,879,2,1,70.75289575,3,1,0,33.0,71.84865712605371,71.84865712605371,0,0
2019,1,3,0,0,3,0,0,1,766500,180.0,0,1,1,1028000.0,1,1,0,0,14880.0,708,1,1,74.56225681,3,1,0,34.0,51.50863517236745,51.50863517236745,0,0
2019,0,0,0,0,2,0,0,1,96500,180.0,1,1,1,108000.0,1,1,0,0,1440.0,711,3,1,89.35185185,0,1,1,49.0,66.96738376127689,66.96738376127689,1,0
2019,0,1,0,0,3,0,0,1,386500,360.0,1,1,1,1408000.0,1,1,0,0,4320.0,759,4,1,27.45028409,0,1,0,45.0,89.44688729460773,89.44688729460773,1,0
2019,0,0,0,1,2,1,0,0,76500,360.0,1,1,1,118000.0,1,1,0,0,1020.0,839,4,1,64.83050847,0,1,0,58.0,74.92654260528893,74.92654260528893,1,0
2019,0,2,0,0,2,0,0,1,406500,240.0,1,1,1,508000.0,1,1,0,0,10020.0,646,3,1,80.01968504,0,1,0,41.0,40.56481389082926,40.56481389082926,1,1
2019,0,2,0,0,0,0,0,1,266500,360.0,1,1,1,278000.0,1,1,0,0,3360.0,600,0,0,95.86330935,3,1,0,43.0,79.29187741743529,79.29187741743529,1,1
2019,1,0,0,0,0,0,0,1,146500,360.0,1,1,1,178000.0,1,1,0,0,900.0,869,3,1,82.30337079,0,1,1,49.0,162.59711431742508,162.59711431742508,1,0
2019,0,1,1,0,2,0,0,1,446500,360.0,1,1,1,598000.0,1,1,0,0,7320.0,714,2,0,74.66555184,0,1,0,43.0,60.98893593771343,60.98893593771343,1,0
2019,0,0,0,0,2,0,0,1,486500,360.0,1,1,1,1008000.0,1,1,0,0,8940.0,894,3,0,48.26388889,0,1,0,31.0,54.41225813667375,54.41225813667375,0,0
