isJointApplication,loanAmount,interestRate,monthlyPayment,loanStatus,yearsEmployment,annualIncome,incomeVerified,dtiRatio,lengthCreditHistory,numTotalCreditLines,numOpenCreditLines,numOpenCreditLines1Year,revolvingBalance,revolvingUtilizationRate,numDerogatoryRec,numDelinquency2Years,numChargeoff1year,numInquiries6Mon,term_months,grade_score,loan_to_income_ratio,payment_to_income_ratio,repayment_velocity,loan_amortization_rate,open_credit_ratio,recent_credit_velocity,inquiry_intensity,delinquency_density,derogatory_density,estimated_credit_limit,credit_utilization_recomputed,log_loanAmount,log_annualIncome,log_revolvingBalance,purpose_business,purpose_debtconsolidation,purpose_education,purpose_healthcare,purpose_homeimprovement,purpose_other,homeOwnership_own,homeOwnership_rent,default_probability,predicted_default,risk_band,loan_amount,expected_loss,priority_level,assigned_team,recovery_channel,follow_up_frequency,legal_action,recommended_action,escalation_notes,risk_flags
0.0,15426.0,14.2,529.0,0,4.144218947230374,55412.0,1.0,10.83,5.0,17.0,9.0,5.0,13869.0,57.95,0.0,0.0,0.0,1.0,36.0,1.3,0.2783823290563586,0.0095464963095302,0.0342905295909768,416.9189189189189,0.5,0.5,0.1666666666666666,0.0,0.0,23932.2876223016,0.5794857864440045,9.64387450001194,10.922569502247429,9.537483513308878,0,1,0,0,0,0,1,0,0.041921,False,Very Low,15426.0,646.68,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (10.83 ≥ 0.4) | High revolving utilisation (5795.0%)
0.0,18679.0,12.07,493.0,0,4.144218947230374,56086.0,1.0,18.65,3.0,17.0,11.0,9.0,16502.0,54.17,0.0,0.0,0.0,2.5,48.0,1.1,0.3330361759409488,0.008789915666732,0.0263918629550321,381.2040816326531,0.6111111111111112,0.75,0.4545454545454545,0.0,0.0,30462.79374573111,0.5416922179074438,9.835208711782832,10.934659335602204,9.711297461543568,0,0,0,0,1,0,0,0,0.033519,False,Very Low,18679.0,626.1,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (18.65 ≥ 0.4) | High revolving utilisation (5417.0%)
0.0,16485.0,11.85,365.0,0,4.144218947230374,54951.0,1.0,10.97,4.0,15.0,10.0,9.0,17415.0,57.97,0.0,0.0,0.0,0.0,60.0,3.1,0.2999890813801135,0.0066421604309215,0.0221399975736988,270.24590163934425,0.625,0.8181818181818182,0.0,0.0,0.0,30040.882510220632,0.5796907032731785,9.710266814873172,10.914215355893717,9.765144602914384,0,0,0,0,1,0,0,0,0.03769,False,Very Low,16485.0,621.31,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (10.97 ≥ 0.4) | High revolving utilisation (5797.0%)
0.0,18448.0,9.67,592.0,0,4.144218947230374,55161.0,0.0,18.06,7.0,13.0,12.0,9.0,15974.0,68.06,0.0,0.0,0.0,0.0,36.0,1.2,0.3344331242522026,0.0107320256698451,0.032088460079137,498.5945945945946,0.8571428571428571,0.6923076923076923,0.0,0.0,0.0,23470.122390208784,0.6805810022388923,9.822765447457764,10.918029589408013,9.678780279245736,0,1,0,0,0,0,0,1,0.033275,False,Very Low,18448.0,613.87,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (18.06 ≥ 0.4) | High revolving utilisation (6806.0%)
0.0,14410.0,8.55,296.0,0,1.0,57085.0,0.0,21.01,25.0,17.0,13.0,8.0,14698.0,69.3,0.0,2.0,2.0,0.0,60.0,3.3,0.252426164033213,0.0051851592334372,0.020539865380612,236.2295081967213,0.7222222222222222,0.5714285714285714,0.0,0.0694444444444444,0.0,21208.929164081328,0.6929773261520753,9.575747082838362,10.952314181693705,9.595534743241988,0,1,0,0,0,0,1,0,0.042237,False,Very Low,14410.0,608.63,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (21.01 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (6930.0%) | Charge-offs in past year (2)
1.0,14474.0,12.76,486.0,0,4.144218947230374,53492.0,1.0,20.46,6.0,14.0,14.0,9.0,14426.0,52.9,0.0,1.0,1.0,0.0,36.0,2.1,0.2705774587329183,0.009085300880489,0.0335751295336787,391.1891891891892,0.9333333333333332,0.6,0.0,0.0694444444444444,0.0,27269.80586378329,0.5289906016000171,9.580178302441196,10.887306083202157,9.576856729945773,0,1,0,0,0,0,0,1,0.041623,False,Very Low,14474.0,602.46,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (20.46 ≥ 0.4) | High revolving utilisation (5290.0%) | Charge-offs in past year (1)
0.0,21570.0,10.02,459.0,0,10.0,61143.0,1.0,13.98,3.0,20.0,20.0,17.5,12134.0,70.31,0.0,0.0,0.0,0.0,60.0,1.2,0.3527737799293471,0.0075068690304854,0.0212785684483797,353.6065573770492,0.9523809523809524,0.8571428571428571,0.0,0.0,0.0,17257.612606846724,0.7030692603405606,9.979105098994715,11.02098701692272,9.403849118160702,0,1,0,0,0,0,1,0,0.02784,False,Very Low,21570.0,600.5,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (13.98 ≥ 0.4) | High revolving utilisation (7031.0%)
0.0,18508.0,6.42,438.0,0,4.144218947230374,55530.0,1.0,21.14,3.0,15.0,15.0,8.0,15910.0,47.35,0.0,0.0,0.0,0.0,48.0,2.1,0.3332913147611244,0.0078874862689308,0.0236641633799773,377.7142857142857,0.9375,0.5,0.0,0.0,0.0,33600.13516082025,0.4734959079165709,9.826012379256715,10.924696702357316,9.674765972907856,0,1,0,0,0,0,0,0,0.031898,False,Very Low,18508.0,590.37,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (21.14 ≥ 0.4) | High revolving utilisation (4735.0%)
0.0,21267.0,10.77,547.0,0,1.0,59679.0,1.0,10.17,6.0,21.0,21.0,15.0,14446.0,55.33,0.0,1.0,1.0,0.0,48.0,1.1,0.3563505361930295,0.0091655495978552,0.025719390633816,434.0204081632653,0.9545454545454546,0.6818181818181818,0.0,0.0694444444444444,0.0,26108.32986933184,0.5532888079585815,9.964958874624228,10.996752234877642,9.578242059529382,0,1,0,0,0,0,0,1,0.027701,False,Very Low,21267.0,589.12,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (10.17 ≥ 0.4) | High revolving utilisation (5533.0%) | Charge-offs in past year (1)
0.0,28178.0,9.23,899.0,0,4.144218947230374,57184.0,1.0,17.06,5.0,19.0,19.0,17.5,18226.0,37.63,0.0,0.0,0.0,1.0,36.0,3.3,0.4927515956981726,0.0157209058319489,0.0319031903190319,761.5675675675676,0.95,0.95,0.1666666666666666,0.0,0.0,40620.698223610576,0.3763022305337226,10.246332298662626,10.954046905215318,9.810659290224931,0,0,0,1,0,0,0,1,0.020258,False,Very Low,28178.0,570.84,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (17.06 ≥ 0.4) | High revolving utilisation (3763.0%)
0.0,26238.0,10.96,859.0,0,4.144218947230374,56611.0,0.0,13.52,1.0,9.0,7.0,5.0,17157.0,43.01,0.0,0.0,0.0,0.0,36.0,2.3,0.4634706422666572,0.0151734614569349,0.0327375281070162,709.1351351351351,0.7,0.625,0.0,0.0,0.0,39889.79563367511,0.4300992178134537,10.175002132575733,10.94397625585373,9.75021981613291,0,1,0,0,0,0,0,1,0.021496,False,Very Low,26238.0,564.01,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (13.52 ≥ 0.4) | High revolving utilisation (4301.0%)
0.0,21243.0,10.69,692.0,0,4.144218947230374,52294.0,1.0,14.33,10.0,17.0,16.0,8.0,14259.0,53.65,0.0,0.0,0.0,0.0,36.0,2.1,0.4062147432832967,0.0132326226216655,0.0325739032197326,574.1351351351351,0.8888888888888888,0.4705882352941176,0.0,0.0,0.0,26577.32381502675,0.5364898140016754,9.96382978154229,10.864656043188369,9.565213693968287,0,1,0,0,0,0,0,0,0.026032,False,Very Low,21243.0,553.01,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (14.33 ≥ 0.4) | High revolving utilisation (5365.0%)
0.0,13863.0,8.35,437.0,0,4.144218947230374,53038.0,0.0,19.77,12.0,18.0,17.0,10.0,13941.0,59.76,0.0,2.5,2.5,0.0,36.0,2.2,0.2613737061407643,0.0082392201964592,0.0315204847085978,374.6756756756757,0.8947368421052632,0.5555555555555556,0.0,0.0694444444444444,0.0,23327.922892856543,0.5975843833008174,9.537050831395442,10.878782770986689,9.542661146046344,0,0,0,0,0,1,0,1,0.038328,False,Very Low,13863.0,531.34,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (19.77 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (5976.0%) | Charge-offs in past year (2)
0.0,16575.0,16.32,406.0,0,10.0,55689.0,1.0,21.52,28.0,15.0,13.0,7.0,18145.0,67.28,0.0,0.0,0.0,1.0,60.0,2.1,0.2976297360387861,0.0072903573352486,0.0244932432432432,271.72131147540983,0.8125,0.5,0.0344827586206896,0.0,0.0,26968.98084154516,0.6727850533749374,9.71571114505921,10.927555876583714,9.806205429729577,1,0,0,0,0,0,0,1,0.031952,False,Very Low,16575.0,529.6,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (21.52 ≥ 0.4) | High revolving utilisation (6728.0%)
0.0,20935.0,9.8,529.0,0,10.0,56737.0,1.0,11.52,31.5,18.0,12.0,11.0,17580.0,67.76,0.0,2.5,2.5,1.0,48.0,2.3,0.3689766999189255,0.0093235574042088,0.0252674818494459,427.2448979591837,0.631578947368421,0.8461538461538461,0.027027027027027,0.0694444444444444,0.0,25944.127152787,0.6775838829570574,9.94922544420998,10.94619945923966,9.774574052442787,0,1,0,0,0,0,0,0,0.024938,False,Very Low,20935.0,522.08,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (11.52 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (6776.0%) | Charge-offs in past year (2)
0.0,20121.0,6.91,398.0,0,10.0,57274.0,0.0,14.04,15.0,16.0,10.0,9.0,19045.0,72.57,0.0,2.5,2.5,2.0,60.0,3.2,0.3513051069402008,0.0069489305979921,0.0197793459894642,329.8524590163934,0.5882352941176471,0.8181818181818182,0.125,0.0694444444444444,0.0,26243.26521613317,0.725682347863656,9.909569022851995,10.955619507321696,9.854612384753992,0,1,0,0,0,0,0,1,0.025583,False,Very Low,20121.0,514.76,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (14.04 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (7257.0%) | Charge-offs in past year (2)
0.0,23146.0,6.62,550.0,0,0.5,58753.0,1.0,13.96,3.0,15.0,14.0,10.0,14359.0,82.89,0.0,0.0,0.0,0.0,48.0,1.1,0.3939476461177111,0.0093610647785682,0.0237611785544563,472.3673469387755,0.875,0.6666666666666666,0.0,0.0,0.0,17322.74915250148,0.8288621518123643,10.04962046148409,10.981114514795102,9.572201842602215,0,1,0,0,0,0,1,0,0.021466,False,Very Low,23146.0,496.85,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (13.96 ≥ 0.4) | High revolving utilisation (8289.0%)
0.0,29232.0,14.25,802.0,0,10.0,55506.0,0.0,16.52,30.0,8.0,8.0,4.0,12351.0,65.43,0.0,0.0,0.0,0.0,48.0,1.3,0.5266362801088151,0.0144486281009602,0.0274347484007799,596.5714285714286,0.8888888888888888,0.4444444444444444,0.0,0.0,0.0,18876.373584386605,0.6542753389282638,10.283053487118604,10.924264417907422,9.421573272264558,0,1,0,0,0,0,0,0,0.016334,False,Very Low,29232.0,477.47,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (16.52 ≥ 0.4) | High revolving utilisation (6543.0%)
0.0,12548.0,11.22,274.0,0,4.144218947230374,53263.0,1.0,14.0,6.0,23.0,14.0,10.0,12161.0,45.21,0.0,0.0,0.0,0.0,60.0,2.3,0.235581255632322,0.0051441874436767,0.0218344091162642,205.70491803278688,0.5833333333333334,0.6666666666666666,0.0,0.0,0.0,26898.32120501648,0.4520931925126826,9.437396260110308,10.883015959814806,9.406071615680055,0,1,0,0,0,0,1,0,0.037881,False,Very Low,12548.0,475.34,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (14.00 ≥ 0.4) | High revolving utilisation (4521.0%)
0.0,14276.0,13.24,483.0,0,10.0,54514.0,0.0,15.4,23.0,19.0,18.0,16.0,13634.0,76.4,0.0,2.5,2.5,2.5,36.0,2.3,0.2618728790241218,0.008859946803632,0.0338306366883799,385.8378378378378,0.9,0.8421052631578947,0.4545454545454545,0.0694444444444444,0.0,17845.316160783237,0.7639671894841984,9.56640512978922,10.90623117214048,9.52039529527969,0,1,0,0,0,0,0,0,0.032911,False,Very Low,14276.0,469.83,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (15.40 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (7640.0%) | Charge-offs in past year (2)
0.0,18986.0,10.58,618.0,0,4.144218947230374,53215.0,1.0,16.68,30.0,11.0,9.0,7.0,14999.0,59.27,0.0,0.0,0.0,2.5,36.0,1.3,0.3567723992784125,0.0116130487071557,0.0325485858745457,513.1351351351351,0.75,0.7,0.4193548387096774,0.0,0.0,25305.798788615008,0.5926865790211179,9.851509813443416,10.882114381992654,9.615805480084347,0,1,0,0,0,0,0,0,0.024722,False,Very Low,18986.0,469.38,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (16.68 ≥ 0.4) | High revolving utilisation (5927.0%)
0.0,19112.0,11.14,417.0,0,4.144218947230374,60533.0,0.0,18.02,6.0,16.0,10.0,9.0,14932.0,71.93,0.0,2.5,2.5,1.0,60.0,1.1,0.3157233951167938,0.0068886906531866,0.0218176110500706,313.3114754098361,0.5882352941176471,0.8181818181818182,0.1428571428571428,0.0694444444444444,0.0,20758.78272233112,0.719275350793425,9.858124010784598,11.010960469636434,9.61132880805727,0,1,0,0,0,0,0,0,0.024513,False,Very Low,19112.0,468.5,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (18.02 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (7193.0%) | Charge-offs in past year (2)
0.0,24954.0,8.29,785.0,0,10.0,57147.0,1.0,17.07,4.0,18.0,14.0,7.0,16252.0,72.06,0.0,1.0,1.0,0.0,36.0,2.1,0.4366557009869112,0.0137362637362637,0.031456621919455,674.4324324324324,0.7368421052631579,0.4666666666666667,0.0,0.0694444444444444,0.0,22553.114722249207,0.7205780497324379,10.12482948190371,10.953399672985048,9.696032786103176,0,1,0,0,0,0,0,1,0.018572,False,Very Low,24954.0,463.46,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (17.07 ≥ 0.4) | High revolving utilisation (7206.0%) | Charge-offs in past year (1)
0.0,22956.0,7.91,464.0,0,4.144218947230374,56059.0,1.0,11.2,31.5,14.0,13.0,10.0,15448.0,72.62,0.0,1.0,1.0,2.5,60.0,1.1,0.4094898323225115,0.0082768462361755,0.020211700135035,376.327868852459,0.8666666666666667,0.7142857142857143,0.1142857142857142,0.0285714285714285,0.0,21272.08383250024,0.7261758624952679,10.041378179875572,10.93417782471878,9.64529955531205,0,1,0,0,0,0,0,1,0.019873,False,Very Low,22956.0,456.2,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (11.20 ≥ 0.4) | High revolving utilisation (7262.0%) | Charge-offs in past year (1)
0.0,18747.0,9.3,392.0,0,0.5,55747.0,1.0,26.47,6.0,19.0,18.0,13.0,16840.0,31.96,0.0,2.5,2.5,1.0,60.0,1.2,0.3362811221927244,0.0070316423907584,0.0209088969490078,307.327868852459,0.9,0.6842105263157895,0.1428571428571428,0.0694444444444444,0.0,40620.698223610576,0.3196039341678504,9.838842359042596,10.9285968142394,9.731571668456054,0,1,0,0,0,0,1,0,0.023827,False,Very Low,18747.0,446.69,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (26.47 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (3196.0%) | Charge-offs in past year (2)
0.0,18555.0,10.52,603.0,0,4.144218947230374,54394.0,1.0,16.13,6.0,21.0,21.0,17.5,15831.0,49.3,0.0,2.5,2.5,0.0,36.0,2.1,0.3411159113889144,0.0110855777185403,0.0324962276352662,501.4864864864865,0.9545454545454546,0.8181818181818182,0.0,0.0694444444444444,0.0,32110.91052919819,0.4929946471296202,9.828548465871634,10.904027516855184,9.669788487282402,0,1,0,0,0,0,1,0,0.023827,False,Very Low,18555.0,442.11,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (16.13 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (4930.0%) | Charge-offs in past year (2)
0.0,17609.0,10.48,451.0,0,4.144218947230374,52025.0,1.0,19.42,9.0,12.0,8.0,4.0,17226.0,72.18,0.0,0.0,0.0,1.0,48.0,1.3,0.3384653826932687,0.008668742551801,0.025610448608745,359.3673469387755,0.6153846153846154,0.4444444444444444,0.1,0.0,0.0,23865.006026516672,0.7217797557270706,9.776222201490253,10.859498872605217,9.75423319944637,0,0,0,0,1,0,1,0,0.024671,False,Very Low,17609.0,434.44,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (19.42 ≥ 0.4) | High revolving utilisation (7218.0%)
0.0,18852.0,5.14,435.0,0,1.0,58663.0,1.0,17.89,4.0,14.0,11.262730604949866,11.0,15918.0,51.77,0.0,0.0,0.0,1.0,48.0,1.2,0.3213555161598254,0.0074151097777171,0.0230732509414947,384.734693877551,0.7001618946123003,0.6137691900066001,0.2,0.0,0.0,30746.943269397925,0.5176931627762721,9.844427331406584,10.979581529773636,9.675268643355135,0,1,0,0,0,0,0,0,0.022286,False,Very Low,18852.0,420.14,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (17.89 ≥ 0.4) | High revolving utilisation (5177.0%)
0.0,21178.0,19.33,780.0,0,4.144218947230374,60281.0,1.0,16.77,8.0,14.0,11.0,11.0,19226.0,38.71,0.0,0.0,0.0,0.0,36.0,3.2,0.3513154838923725,0.0129391858266149,0.0368289343217337,572.3783783783783,0.7333333333333333,0.9166666666666666,0.0,0.0,0.0,40620.698223610576,0.3871022058080261,9.9607654036876,11.00678883069037,9.864070820172335,0,1,0,0,0,0,1,0,0.01938,False,Very Low,21178.0,410.43,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (16.77 ≥ 0.4) | High interest rate (19.3% ≥ 18.0%) | High revolving utilisation (3871.0%)
0.0,16775.0,9.2,419.0,0,0.5,55764.0,0.0,13.5,4.0,22.0,19.0,12.0,12181.0,64.37,0.0,0.0,0.0,0.0,48.0,1.3,0.3008159239666457,0.0075136734510893,0.0249761564139246,342.3469387755102,0.8260869565217391,0.6,0.0,0.0,0.0,18923.117552935328,0.6436759846754704,9.727704572581755,10.928901711428637,9.40771473139643,1,0,0,0,0,0,0,1,0.024133,False,Very Low,16775.0,404.84,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (13.50 ≥ 0.4) | High revolving utilisation (6437.0%)
0.0,22130.0,6.37,432.0,0,4.144218947230374,58910.0,1.0,12.77,2.0,10.0,6.0,5.0,11369.0,64.51,0.0,2.5,2.5,1.0,60.0,1.2,0.3756514063587445,0.0073330956867138,0.0195201301342008,362.78688524590166,0.5454545454545454,0.7142857142857143,0.3333333333333333,0.0694444444444444,0.0,17623.351056408985,0.6450733966664681,10.004734619552412,10.98378310941834,9.33873358674458,0,0,0,0,1,0,1,0,0.018059,False,Very Low,22130.0,399.63,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (12.77 ≥ 0.4) | Recent delinquencies (2 in last 2 years) | High revolving utilisation (6451.0%) | Charge-offs in past year (2)
0.0,25574.0,10.96,660.0,0,10.0,54050.0,1.0,14.67,6.0,13.0,7.0,4.0,19216.0,58.87,0.0,1.0,1.0,0.0,48.0,2.3,0.4731457327338995,0.0122106899039795,0.0258064516129032,521.9183673469388,0.5,0.5,0.0,0.0694444444444444,0.0,32640.858826926677,0.5886919645687728,10.149370590819828,10.89768332428381,9.863550582932428,0,1,0,0,0,0,0,1,0.015516,False,Very Low,25574.0,396.81,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (14.67 ≥ 0.4) | High revolving utilisation (5887.0%) | Charge-offs in past year (1)
0.0,27726.0,9.61,890.0,0,10.0,52174.0,0.0,14.95,8.0,10.0,6.0,3.0,17344.0,50.02,0.0,0.0,0.0,0.0,36.0,3.1,0.5314039290848107,0.0170579779587925,0.0320986763804234,749.3513513513514,0.5454545454545454,0.4285714285714285,0.0,0.0,0.0,34673.43715639432,0.5001955740989321,10.23016194667723,10.8623587319454,9.76105955940385,0,1,0,0,0,0,1,0,0.013994,False,Very Low,27726.0,388.0,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (14.95 ≥ 0.4) | High revolving utilisation (5002.0%)
0.0,17203.0,9.4,550.0,0,4.144218947230374,51735.0,0.0,15.91,10.0,11.0,6.0,5.0,17125.0,59.26,0.0,0.0,0.0,1.0,36.0,2.2,0.3325150765424463,0.0106308953146745,0.0319693094629156,464.94594594594594,0.5,0.7142857142857143,0.0909090909090909,0.0,0.0,28897.588633333897,0.5925894934622061,9.752897193903626,10.853909143126428,9.748353055586138,0,1,0,0,0,0,1,0,0.022396,False,Very Low,17203.0,385.27,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (15.91 ≥ 0.4) | High revolving utilisation (5926.0%)
1.0,18590.0,9.31,465.0,0,4.144218947230374,57131.0,0.0,21.91,2.0,14.0,8.0,4.0,11752.0,56.9,0.0,1.0,1.0,0.0,48.0,1.3,0.3253868234964643,0.0081390464188195,0.0250121026303049,379.3877551020408,0.5333333333333333,0.4444444444444444,0.0,0.0694444444444444,0.0,20653.415581448484,0.5689824509271271,9.830432871630215,10.95311965898252,9.371863806132854,0,1,0,0,0,0,0,0,0.020487,False,Very Low,18590.0,380.86,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (21.91 ≥ 0.4) | High revolving utilisation (5690.0%) | Charge-offs in past year (1)
0.0,18567.0,8.5,381.0,0,10.0,54607.0,1.0,10.72,30.0,18.0,11.0,8.0,14248.0,49.35,0.0,0.0,0.0,1.0,60.0,1.1,0.3400051274538529,0.0069769997070026,0.0205191727703576,304.37704918032784,0.5789473684210527,0.6666666666666666,0.032258064516129,0.0,0.0,28870.742234199915,0.4934929068160834,9.829194947954273,10.907935671146488,9.564442007795789,0,0,0,0,0,1,0,1,0.020467,False,Very Low,18567.0,380.01,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (10.72 ≥ 0.4) | High revolving utilisation (4935.0%)
0.0,14307.0,9.23,299.0,0,10.0,51713.0,1.0,21.17,16.0,8.0,5.0,4.0,14411.0,45.76,0.0,0.0,0.0,0.0,60.0,2.2,0.2766562246200255,0.0057817998994469,0.0208974000559127,234.54098360655735,0.5555555555555556,0.6666666666666666,0.0,0.0,0.0,31491.881733353726,0.4575954694148388,9.568574100378909,10.853483816875457,9.575816471867984,0,1,0,0,0,0,1,0,0.026473,False,Very Low,14307.0,378.75,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (21.17 ≥ 0.4) | High revolving utilisation (4576.0%)
0.0,20652.821969008222,10.47,636.0,0,10.0,55061.0,1.0,13.71,6.0,13.0,8.0,5.0,17093.0,62.74,0.0,0.0,0.0,0.0,60.0,1.1,0.3787541535960104,0.0115506156696088,0.026727569543033,437.3456216728537,0.5714285714285714,0.5555555555555556,0.0,0.0,0.0,27243.748107298252,0.627386971341503,9.91097756373565,10.916215102047069,9.746482803725964,0,1,0,0,0,0,0,1,0.018042,False,Very Low,20652.821969008222,372.63,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (13.71 ≥ 0.4) | High revolving utilisation (6274.0%)
0.0,19261.0,10.47,414.0,0,4.144218947230374,59003.0,1.0,11.97,31.5,11.0,11.0,9.0,14408.0,60.43,0.0,0.0,0.0,1.0,60.0,2.1,0.3264354958985832,0.0070164734594264,0.0214930952133734,315.75409836065575,0.9166666666666666,0.75,0.0277777777777777,0.0,0.0,23842.0678128775,0.604284654687696,9.86588952212081,10.98536051719994,9.575608290332934,0,1,0,0,0,0,0,1,0.019322,False,Very Low,19261.0,372.16,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (11.97 ≥ 0.4) | High revolving utilisation (6043.0%)
0.0,21871.0,7.75,683.0,0,4.144218947230374,57840.0,1.0,25.6,4.0,19.0,15.0,7.0,15791.0,72.74,0.0,0.0,0.0,0.0,36.0,5.3,0.3781227848757801,0.0118082329143687,0.031227139722019,591.1081081081081,0.75,0.4375,0.0,0.0,0.0,21708.527515431462,0.7273764935130677,9.99296255896373,10.9654531457565,9.667258761673263,0,1,0,0,0,0,0,0,0.016478,False,Very Low,21871.0,360.4,Low,Automated System,Email + SMS Reminder,Once in 15 days,False,Send automated reminder,Monitor for 30 days; escalate if no response.,High debt-to-income ratio (25.60 ≥ 0.4) | High revolving utilisation (7274.0%)
