id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1
86567,2019,0,1,0,0,2,0,0,1,366500,360.0,1,1,1,468000.0,1,1,0,0,4020.0,1,833,1,0,0,78.31196581,0,1,0,44.0
86568,2019,0,3,0,0,0,0,0,1,126500,360.0,1,1,1,178000.0,1,0,0,0,14220.0,0,699,1,0,1,71.06741573,3,1,0,29.0
86569,2019,0,1,0,0,3,0,0,1,226500,360.0,1,1,1,408000.0,1,1,0,0,4140.0,0,544,1,0,0,55.51470588,0,1,0,44.0
86570,2019,0,1,0,0,3,0,0,1,656500,360.0,1,1,1,778000.0,1,1,0,0,12540.0,0,847,1,0,0,84.38303342,0,1,0,47.0
86571,2019,0,0,0,0,3,0,0,1,486500,360.0,1,1,1,578000.0,1,1,0,0,7920.0,0,576,0,1,0,84.16955017,3,1,0,21.0
86572,2019,0,1,0,0,0,0,0,1,156500,360.0,1,1,0,418000.0,1,2,0,0,14700.0,2,519,1,3,1,75.13586957,0,1,1,39.0
86573,2019,0,1,0,0,3,0,0,1,636500,360.0,1,1,1,718000.0,1,1,0,0,9780.0,1,511,1,1,0,88.64902507,0,1,0,35.0
86574,2019,0,0,0,1,3,0,0,0,156500,360.0,1,1,1,218000.0,1,1,0,0,5760.0,3,708,1,1,1,71.78899083,0,1,0,39.0
86575,2019,1,1,0,0,3,0,0,1,276500,360.0,1,1,1,638000.0,1,1,0,0,9540.0,1,571,1,1,0,43.33855799,0,1,0,7.0
86576,2019,0,3,0,0,2,0,0,1,316500,360.0,1,1,1,508000.0,1,1,0,0,4980.0,1,656,1,2,1,62.30314961,3,1,0,23.0
86577,2019,0,0,1,0,0,0,0,1,56500,360.0,1,1,1,78000.0,1,1,0,0,1980.0,1,845,0,0,1,72.43589744,0,1,0,7.0
86578,2019,0,1,0,0,0,0,0,1,536500,360.0,1,1,1,598000.0,1,1,0,0,10740.0,3,658,1,5,0,89.71571906,3,1,0,46.0
86579,2019,0,1,0,0,0,1,0,1,656500,360.0,1,1,1,828000.0,1,1,0,0,9960.0,0,507,1,6,1,79.28743961,0,1,0,41.0
86580,2019,1,1,0,0,2,0,0,1,786500,360.0,1,1,1,1128000.0,1,1,0,0,20280.0,3,821,1,2,0,69.7251773,0,1,0,21.0
86581,2019,0,1,0,0,1,0,0,1,96500,360.0,1,1,1,198000.0,1,0,0,0,2760.0,3,875,1,4,1,48.73737374,0,1,0,54.0
86582,2019,0,3,0,0,0,0,0,1,726500,360.0,1,1,1,1128000.0,1,0,0,0,20520.0,1,538,1,1,1,64.40602837,3,1,0,40.0
86583,2019,1,2,1,0,2,0,0,1,676500,360.0,1,1,1,1158000.0,1,1,0,0,8040.0,0,691,0,3,0,58.41968912,0,1,0,39.0
86584,2019,0,2,0,0,3,0,0,1,316500,360.0,1,1,1,348000.0,1,1,0,0,6300.0,0,646,0,2,0,90.94827586,0,1,0,40.0
86585,2019,0,2,0,0,2,0,0,1,386500,360.0,1,1,1,558000.0,1,1,0,0,6180.0,1,564,0,1,0,69.26523297,0,1,0,37.0
86586,2019,1,2,0,0,0,0,0,1,496500,360.0,1,1,1,658000.0,1,1,0,0,6600.0,1,640,0,3,1,75.45592705,0,1,0,35.0
86587,2019,0,3,0,0,2,0,0,1,166500,360.0,1,1,1,248000.0,1,1,0,0,3660.0,1,783,0,4,1,67.13709677,3,1,0,7.0
86588,2019,0,2,0,0,0,0,0,1,536500,360.0,1,1,1,718000.0,1,1,0,0,8760.0,0,857,0,0,0,74.72144847,3,1,0,39.0
86589,2019,0,2,0,0,2,0,0,1,306500,360.0,1,1,1,478000.0,1,1,0,0,9720.0,0,864,0,3,1,64.12133891,0,1,0,30.0
86590,2019,0,1,0,2,3,0,0,1,126500,360.0,1,1,1,138000.0,1,1,0,0,5760.0,1,836,1,4,1,91.66666667,0,1,0,39.0
86591,2019,0,2,0,0,2,0,0,1,106500,360.0,1,1,1,128000.0,1,1,0,0,1320.0,0,562,0,4,1,83.203125,0,1,0,40.0
86592,2019,0,2,0,0,3,0,0,1,486500,360.0,1,1,1,658000.0,1,1,0,0,9300.0,0,707,0,3,0,73.93617021,0,1,0,23.0
86593,2019,0,3,0,0,3,0,0,1,266500,360.0,1,0,1,278000.0,1,1,0,0,3900.0,0,744,0,0,1,95.86330935,3,1,1,19.0
86594,2019,0,3,0,0,3,0,0,1,236500,300.0,1,1,1,298000.0,1,1,0,0,8040.0,3,792,1,1,1,79.36241611,3,1,0,20.0
86595,2019,0,1,0,1,2,0,0,0,186500,360.0,1,1,1,218000.0,1,1,0,0,2640.0,3,535,1,0,0,85.55045872,0,1,0,53.0
86596,2019,0,0,0,1,2,0,0,0,146500,360.0,1,1,1,188000.0,1,1,0,0,1920.0,0,790,0,4,1,77.92553191,0,1,0,43.0
86597,2019,0,2,0,0,2,0,0,1,686500,360.0,0,1,1,1158000.0,1,1,0,0,7380.0,0,633,0,2,0,59.28324698,3,1,1,28.0
86598,2019,0,3,0,0,3,0,0,1,316500,360.0,1,1,1,518000.0,1,1,0,0,9360.0,3,619,1,1,1,61.1003861,3,1,0,25.0
86599,2019,0,2,0,0,3,0,0,1,256500,360.0,1,1,1,368000.0,1,1,0,0,2340.0,1,658,0,3,0,69.70108696,0,1,0,48.0
86600,2019,0,0,0,1,3,0,0,0,426500,360.0,1,1,1,478000.0,1,1,0,0,4800.0,3,664,0,1,1,89.22594142,0,1,0,58.0
86601,2019,0,2,1,0,0,0,0,1,466500,360.0,1,0,1,498000.0,1,1,0,0,7440.0,1,794,0,5,1,93.6746988,2,1,0,46.0
86602,2019,0,3,0,0,2,1,1,1,106500,360.0,1,0,1,1508000.0,1,1,0,0,5340.0,3,658,0,4,1,7.062334218,3,1,0,49.0
86603,2019,0,1,0,0,0,0,0,1,686500,360.0,1,1,1,768000.0,1,1,0,0,13020.0,0,581,1,2,0,89.38802083,0,1,0,24.0
86604,2019,0,1,0,0,3,0,0,1,386500,300.0,1,1,1,808000.0,1,1,0,0,6360.0,1,556,1,3,0,47.83415842,3,1,0,30.0
86605,2019,0,1,0,0,2,0,0,1,116500,360.0,1,1,1,148000.0,1,1,0,0,3240.0,1,843,1,4,1,78.71621622,0,1,0,38.0
86606,2019,0,3,0,0,3,0,0,1,236500,360.0,1,1,1,528000.0,1,2,0,0,17820.0,1,759,0,2,1,44.79166667,3,1,0,14.0
86607,2019,0,0,0,0,2,0,0,1,386500,360.0,0,1,1,608000.0,1,1,0,0,5340.0,1,845,0,3,1,63.56907895,0,1,0,44.0
86608,2019,0,3,1,0,2,0,0,1,326500,360.0,1,1,1,408000.0,1,1,0,0,3540.0,3,698,1,3,0,80.0245098,3,1,0,49.0
86609,2019,0,0,0,1,3,0,0,0,476500,360.0,1,1,1,418000.0,1,1,0,0,5760.0,2,720,1,4,1,75.13586957,2,1,1,39.0
86610,2019,0,1,0,0,2,1,0,1,576500,240.0,1,1,1,418000.0,1,1,0,0,12480.0,2,654,1,2,1,75.13586957,3,1,1,39.0
86611,2019,0,0,0,0,3,1,0,1,496500,240.0,1,1,1,658000.0,1,1,0,0,10500.0,0,798,0,3,0,75.45592705,3,1,0,30.0
86612,2019,0,1,0,2,3,0,0,1,546500,360.0,1,1,1,558000.0,1,1,0,0,5760.0,1,535,1,3,0,97.9390681,2,1,0,39.0
86613,2019,0,0,1,1,2,0,0,0,66500,360.0,1,1,1,68000.0,1,1,0,0,1440.0,1,891,0,1,1,97.79411765,0,1,1,46.0
86614,2019,0,2,0,0,3,0,0,1,666500,360.0,1,1,1,828000.0,1,1,0,0,9840.0,0,556,0,1,0,80.49516908,3,1,0,20.0
86615,2019,0,2,0,0,3,0,0,1,146500,360.0,1,1,1,248000.0,1,1,0,0,1680.0,3,549,0,6,1,59.07258065,0,1,0,49.0
86616,2019,0,0,0,0,0,0,0,1,296500,360.0,0,1,1,418000.0,1,1,0,0,3180.0,2,710,1,1,0,75.13586957,3,1,1,39.0
86617,2019,0,3,1,0,3,0,0,1,556500,360.0,1,1,1,808000.0,1,1,0,0,9840.0,1,896,0,1,1,68.87376238,3,1,0,38.0
86618,2019,0,2,0,0,2,0,0,1,206500,360.0,1,1,1,288000.0,1,1,0,0,4200.0,1,853,0,3,1,71.70138889,3,1,0,38.0
86619,2019,0,2,1,2,0,0,0,1,96500,360.0,1,1,1,98000.0,1,1,0,0,3000.0,3,628,0,3,1,98.46938776,0,1,0,38.0
86620,2019,0,0,0,0,2,0,0,1,296500,360.0,1,1,1,418000.0,1,2,0,0,4980.0,2,582,1,3,1,75.13586957,0,1,1,39.0
86621,2019,0,3,0,1,3,0,0,0,526500,360.0,1,1,1,578000.0,1,1,0,0,5760.0,0,809,1,1,0,91.0899654,3,1,0,39.0
86622,2019,1,2,0,1,2,0,0,0,146500,360.0,1,1,1,188000.0,1,1,0,0,1680.0,1,619,0,4,1,77.92553191,0,1,0,43.0
86623,2019,0,1,0,0,2,0,0,1,316500,180.0,1,1,1,628000.0,1,1,0,0,5100.0,1,629,1,3,1,50.39808917,0,1,0,44.0
86624,2019,0,2,0,0,2,0,0,1,226500,180.0,1,1,1,388000.0,1,1,0,0,3600.0,3,703,0,2,1,58.37628866,0,1,0,42.0
86625,2019,0,3,0,0,0,0,0,1,256500,360.0,1,1,1,278000.0,1,1,0,0,10800.0,1,771,0,1,1,92.26618705,3,1,0,44.0
86626,2019,0,1,0,0,3,0,0,1,246500,300.0,1,1,1,538000.0,1,1,0,0,9180.0,0,679,1,2,1,45.81784387,0,1,0,15.0
86627,2019,0,0,1,0,2,0,0,1,226500,360.0,0,1,1,248000.0,1,1,0,0,2520.0,1,704,0,4,1,91.33064516,3,1,1,51.0
86628,2019,0,3,0,0,2,0,0,1,326500,132.0,1,1,0,418000.0,1,1,0,0,12900.0,2,900,1,4,1,75.13586957,3,1,1,39.0
86629,2019,0,2,0,0,2,0,0,1,416500,300.0,1,1,1,518000.0,1,1,0,0,9060.0,3,611,0,1,0,80.40540541,0,1,0,44.0
86630,2019,0,3,0,0,0,0,0,1,416500,360.0,1,1,1,438000.0,1,1,0,0,4020.0,1,849,0,0,1,95.0913242,3,1,0,42.0
86631,2019,0,2,1,0,3,0,0,1,716500,360.0,1,1,1,958000.0,1,1,0,0,10320.0,0,685,0,3,0,74.79123173,0,1,0,41.0
86632,2019,0,2,0,0,2,0,0,1,146500,360.0,1,1,1,208000.0,1,2,0,0,3420.0,1,532,0,4,1,70.43269231,0,1,0,40.0
86633,2019,0,3,0,0,2,0,0,1,186500,144.0,1,1,1,418000.0,1,1,0,0,3960.0,3,772,1,4,1,44.61722488,3,1,0,42.0
86634,2019,0,2,1,0,2,0,0,1,616500,360.0,1,1,1,828000.0,1,1,0,0,5820.0,0,852,0,1,0,74.45652174,0,1,0,48.0
86635,2019,0,0,0,0,0,0,0,1,256500,360.0,1,1,1,278000.0,1,1,0,0,5160.0,3,648,0,3,1,92.26618705,3,1,0,43.0
86636,2019,0,1,0,0,2,0,0,1,486500,360.0,1,1,1,828000.0,1,1,0,0,13140.0,0,766,1,2,0,58.75603865,0,1,0,30.0
86637,2019,0,3,0,2,2,0,0,1,196500,360.0,1,1,1,218000.0,1,1,0,0,4920.0,0,639,0,4,1,90.13761468,3,1,0,26.0
86638,2019,0,3,0,0,3,0,0,1,426500,360.0,1,1,1,458000.0,1,1,0,0,6720.0,3,602,1,0,1,93.12227074,3,1,0,28.0
86639,2019,0,2,0,0,2,0,0,1,286500,360.0,1,1,1,338000.0,1,1,0,0,10020.0,0,719,0,1,1,84.76331361,3,1,0,23.0
86640,2019,0,3,0,1,3,0,0,0,226500,360.0,1,1,1,258000.0,1,1,0,0,5760.0,1,746,1,3,1,87.79069767,3,1,0,39.0
86641,2019,0,3,0,1,2,0,0,0,186500,360.0,1,1,1,268000.0,1,1,0,0,2820.0,3,603,1,1,1,69.58955224,3,1,0,61.0
86642,2019,0,0,1,0,0,0,0,1,326500,360.0,1,1,1,348000.0,1,1,0,0,3900.0,1,523,0,2,1,93.82183908,2,1,0,44.0
86643,2019,0,1,0,0,2,0,0,1,336500,360.0,1,1,1,448000.0,1,1,0,0,4020.0,1,592,1,4,1,75.11160714,0,1,1,44.0
86644,2019,0,3,0,0,2,0,0,1,536500,360.0,0,1,1,688000.0,1,1,0,0,7500.0,0,541,0,6,1,77.97965116,3,1,0,44.0
86645,2019,0,1,0,0,2,0,0,1,156500,360.0,0,1,1,218000.0,1,0,0,0,12660.0,0,586,1,1,0,71.78899083,0,1,0,43.0
86646,2019,0,1,1,0,2,0,0,1,466500,360.0,1,1,1,708000.0,1,1,0,0,8220.0,0,729,1,0,1,65.88983051,0,1,0,39.0
86647,2019,0,1,0,0,3,0,0,1,196500,240.0,1,1,1,268000.0,1,1,0,0,5280.0,1,854,1,3,1,73.32089552,0,1,0,38.0
86648,2019,0,3,0,0,3,0,0,1,346500,360.0,1,1,1,418000.0,1,1,0,0,7440.0,1,856,0,0,1,82.89473684,3,1,0,33.0
86649,2019,0,1,0,0,0,0,0,1,366500,360.0,1,1,1,438000.0,1,1,0,0,4020.0,3,859,1,0,0,83.67579909,0,1,0,39.0
86650,2019,0,2,0,2,2,0,0,1,296500,360.0,0,1,1,368000.0,1,1,0,0,5640.0,3,859,0,4,1,80.57065217,0,1,1,36.0
86651,2019,0,2,0,0,2,0,0,1,216500,360.0,1,1,1,348000.0,1,1,0,0,1620.0,0,598,0,3,1,62.21264368,0,1,1,18.0
86652,2019,1,2,1,0,3,0,0,1,906500,360.0,1,1,1,1428000.0,1,1,0,0,24960.0,0,875,0,2,1,63.48039216,3,1,1,16.0
86653,2019,0,0,1,0,2,0,0,1,276500,180.0,1,1,1,548000.0,1,1,0,0,16260.0,1,872,0,2,1,50.45620438,0,1,0,19.0
86654,2019,0,1,0,0,0,0,0,1,276500,360.0,1,0,1,368000.0,1,1,0,0,5400.0,1,709,1,3,0,75.13586957,0,1,0,49.0
86655,2019,0,1,0,2,2,0,0,1,516500,360.0,1,1,1,608000.0,1,1,0,0,10800.0,0,819,1,1,0,84.95065789,3,1,0,32.0
86656,2019,0,0,0,0,2,0,0,1,396500,360.0,1,1,1,908000.0,1,1,0,0,9000.0,1,865,0,2,0,43.66740088,0,1,0,31.0
86657,2019,0,2,0,0,0,0,0,1,116500,360.0,1,1,1,138000.0,1,1,0,0,7020.0,3,791,0,2,0,84.42028986,0,1,0,37.0
86658,2019,0,1,0,0,2,0,0,1,206500,360.0,1,1,1,268000.0,1,1,0,0,3480.0,1,818,1,3,1,77.05223881,0,1,0,43.0
86659,2019,1,0,0,0,2,0,0,1,866500,360.0,1,1,1,1708000.0,1,1,0,0,4200.0,1,665,0,4,1,50.73185012,0,1,1,20.0
86660,2019,0,3,0,2,3,0,0,1,226500,360.0,1,0,1,248000.0,1,1,0,0,5760.0,3,507,0,4,1,91.33064516,3,1,0,39.0
86661,2019,0,3,0,1,3,0,0,0,126500,360.0,1,1,1,148000.0,1,1,0,0,6060.0,3,606,0,3,1,85.47297297,3,1,1,36.0
86662,2019,0,3,0,0,2,1,1,1,156500,360.0,1,0,1,1358000.0,1,1,0,0,16140.0,0,653,1,2,1,11.52430044,3,1,0,29.0
86663,2019,0,3,1,2,3,0,0,1,226500,360.0,1,1,1,278000.0,1,1,0,0,5760.0,3,799,1,6,1,81.47482014,3,1,0,39.0
86664,2019,0,0,0,0,2,0,0,1,186500,360.0,1,1,1,318000.0,1,1,0,0,5160.0,3,702,0,3,1,58.64779874,0,1,0,27.0
86665,2019,0,1,0,0,2,0,0,1,486500,360.0,1,1,1,598000.0,1,0,0,2,7800.0,3,884,1,0,1,81.35451505,3,1,1,5.0
86666,2019,0,2,0,0,3,0,0,1,276500,324.0,1,1,1,478000.0,1,1,0,0,4800.0,0,618,0,1,1,57.84518828,3,1,0,20.0
86667,2019,0,0,0,0,2,0,0,1,166500,120.0,1,0,1,608000.0,1,1,0,0,5700.0,3,768,0,2,1,27.38486842,0,1,0,42.0
86668,2019,0,0,0,0,2,0,0,1,306500,360.0,1,1,1,528000.0,1,1,0,0,7260.0,0,674,0,4,1,58.04924242,0,1,0,41.0
86669,2019,0,1,0,0,0,0,0,1,506500,324.0,0,1,1,538000.0,1,1,0,0,8220.0,0,848,1,1,0,94.14498141,0,1,0,42.0
86670,2019,0,3,0,2,3,0,0,1,266500,360.0,1,1,1,268000.0,1,1,0,0,5760.0,0,698,1,0,1,99.44029851,0,1,0,39.0
86671,2019,1,3,0,0,0,0,0,1,746500,360.0,1,1,1,838000.0,1,1,0,0,19920.0,0,741,1,2,1,89.08114558,3,1,0,30.0
86672,2019,0,1,0,2,0,0,0,1,586500,360.0,1,0,1,588000.0,1,1,0,0,5580.0,1,824,1,0,0,99.74489796,3,1,0,60.0
86673,2019,0,2,0,0,0,0,0,1,296500,360.0,1,1,1,418000.0,1,1,0,0,4680.0,2,806,1,1,0,75.13586957,0,1,1,39.0
86674,2019,0,2,0,0,3,0,0,1,486500,360.0,1,1,1,818000.0,1,1,0,0,12240.0,3,599,0,3,0,59.47432763,3,1,0,20.0
86675,2019,0,1,0,0,1,0,0,1,156500,360.0,1,1,1,468000.0,1,1,0,0,6000.0,0,776,1,1,1,33.44017094,2,1,0,26.0
86676,2019,0,1,0,2,3,0,0,1,176500,360.0,1,1,1,268000.0,1,1,0,0,5760.0,0,537,1,1,1,65.85820896,3,1,0,39.0
86677,2019,0,3,1,1,0,0,0,0,46500,180.0,1,1,1,48000.0,1,1,0,0,1980.0,0,655,0,2,1,96.875,3,1,1,59.0
86678,2019,0,0,0,0,2,0,0,1,126500,360.0,1,0,1,288000.0,1,1,0,0,1800.0,3,521,0,2,0,43.92361111,2,1,0,40.0
86679,2019,0,3,0,0,0,0,0,1,486500,180.0,0,1,1,2038000.0,1,1,0,0,11100.0,0,700,1,2,1,23.87144259,3,1,0,39.0
86680,2019,0,3,1,0,0,0,0,1,296500,360.0,0,1,1,318000.0,1,1,0,0,5940.0,0,867,1,2,1,93.23899371,3,1,0,37.0
86681,2019,0,2,1,0,3,0,0,1,106500,360.0,1,1,1,158000.0,1,1,0,0,2580.0,3,737,0,2,1,67.40506329,0,1,0,27.0
86682,2019,0,2,0,2,2,0,0,1,146500,360.0,1,1,1,818000.0,1,1,0,0,4860.0,1,747,0,4,1,17.90953545,1,1,0,21.0
86683,2019,0,2,0,0,0,0,0,1,106500,360.0,1,1,1,108000.0,1,1,0,0,2340.0,0,786,0,0,1,98.61111111,0,1,0,38.0
86684,2019,0,3,0,2,2,0,0,1,196500,360.0,1,1,0,418000.0,1,1,0,0,3480.0,2,746,1,2,1,75.13586957,3,1,1,39.0
86685,2019,0,2,0,0,3,0,0,1,186500,324.0,1,1,1,268000.0,1,1,0,0,2700.0,3,852,0,4,1,69.58955224,0,1,0,39.0
86686,2019,0,1,1,0,2,0,0,1,336500,360.0,1,1,1,428000.0,1,1,0,0,5040.0,0,572,1,3,1,78.62149533,0,1,0,39.0
86687,2019,0,1,0,2,2,0,0,1,246500,360.0,1,1,1,278000.0,1,1,0,0,5220.0,1,900,1,6,1,88.66906475,0,1,0,53.0
86688,2019,0,0,0,0,3,0,0,1,536500,180.0,1,1,1,418000.0,1,1,0,0,11040.0,2,637,1,1,1,75.13586957,0,1,1,39.0
86689,2019,0,1,0,1,3,0,0,0,236500,360.0,1,1,1,258000.0,1,1,0,0,5760.0,3,552,1,0,0,91.66666667,0,1,0,39.0
86690,2019,0,1,0,0,0,0,0,1,386500,360.0,1,1,1,518000.0,1,0,0,0,7500.0,0,709,1,2,0,74.61389961,3,1,0,40.0
86691,2019,0,1,0,0,0,0,0,1,506500,360.0,1,1,1,538000.0,1,1,0,0,9000.0,0,761,1,0,0,94.14498141,2,1,0,39.0
86692,2019,0,2,0,0,3,0,0,1,556500,360.0,1,1,1,798000.0,1,1,0,0,9300.0,3,602,0,3,0,69.73684211,3,1,0,28.0
86693,2019,0,1,1,2,3,0,0,1,426500,360.0,1,1,1,398000.0,1,1,0,0,5760.0,1,585,1,1,0,107.160804,0,1,1,39.0
86694,2019,0,2,0,0,2,0,0,1,606500,360.0,1,1,1,958000.0,1,1,0,0,8640.0,0,744,0,0,0,63.30897704,3,1,0,37.0
86695,2019,0,3,0,0,2,0,0,1,186500,180.0,1,1,1,428000.0,1,1,0,0,7620.0,3,666,1,2,1,43.57476636,0,1,0,37.0
86696,2019,0,2,0,2,2,0,0,1,326500,360.0,1,1,1,378000.0,1,1,0,0,4920.0,3,556,1,2,1,86.37566138,3,1,0,23.0
86697,2019,0,0,1,0,2,0,0,1,556500,360.0,1,1,1,808000.0,1,1,0,0,14100.0,3,781,0,2,1,68.87376238,0,1,0,17.0
86698,2019,1,0,0,0,3,0,0,1,186500,360.0,1,1,1,418000.0,1,1,0,0,3300.0,2,510,1,2,1,75.13586957,0,1,1,39.0
86699,2019,0,2,0,2,3,0,0,1,286500,360.0,1,1,1,288000.0,1,1,0,0,5760.0,0,574,0,2,1,99.47916667,0,1,0,39.0
86700,2019,0,1,0,1,2,0,0,0,146500,360.0,1,1,1,178000.0,1,1,0,0,6660.0,3,563,1,4,1,82.30337079,0,1,0,43.0
86701,2019,0,3,0,1,2,0,0,0,236500,360.0,1,1,1,278000.0,1,1,0,0,5640.0,1,790,1,6,1,85.07194245,3,1,0,59.0
86702,2019,0,1,0,0,3,0,0,1,346500,360.0,1,1,1,528000.0,1,1,0,0,6600.0,1,502,1,4,0,65.625,3,1,0,30.0
86703,2019,0,3,0,0,2,0,0,1,246500,300.0,1,1,1,338000.0,1,1,0,0,4620.0,3,881,0,1,1,72.92899408,3,1,0,36.0
86704,2019,0,0,0,0,3,0,0,1,376500,180.0,1,0,1,908000.0,1,1,0,0,11160.0,3,853,0,2,0,41.46475771,0,1,0,37.0
86705,2019,0,1,0,0,3,0,0,1,276500,360.0,1,1,1,638000.0,1,1,0,0,10800.0,0,770,1,3,1,43.33855799,0,1,0,20.0
86706,2019,1,3,0,1,2,0,0,0,106500,324.0,0,1,1,148000.0,1,1,0,0,2940.0,3,513,1,3,1,71.95945946,3,1,0,18.0
86707,2019,0,3,0,0,2,0,0,1,116500,180.0,0,1,1,218000.0,1,1,0,0,1980.0,0,501,0,2,1,53.44036697,3,1,0,38.0
86708,2019,0,2,0,2,2,0,0,1,526500,300.0,1,1,1,528000.0,1,1,0,0,11760.0,0,554,0,3,1,99.71590909,3,1,0,54.0
86709,2019,0,2,0,0,3,0,0,1,466500,360.0,1,1,1,2058000.0,1,2,0,0,18000.0,1,509,0,3,1,22.66763848,0,1,0,32.0
86710,2019,0,1,0,2,2,0,0,1,386500,360.0,1,1,1,388000.0,1,1,0,0,3240.0,0,533,1,3,1,99.61340206,3,1,0,53.0
86711,2019,1,1,1,0,3,0,0,1,906500,360.0,1,1,1,1448000.0,1,1,0,0,19980.0,0,768,1,3,1,62.60359116,3,1,1,36.0
86712,2019,0,2,0,0,3,0,0,1,446500,360.0,1,1,1,908000.0,1,1,0,0,10920.0,0,591,0,1,0,49.17400881,3,1,0,30.0
86713,2019,0,2,0,1,3,0,0,0,216500,360.0,1,1,1,238000.0,1,1,0,0,5760.0,3,697,0,2,0,90.96638655,2,1,0,39.0
86714,2019,0,2,0,0,2,0,0,1,266500,360.0,1,1,1,318000.0,1,1,0,0,7440.0,0,855,0,4,1,83.80503145,0,1,0,27.0
86715,2019,0,0,0,0,3,0,0,1,316500,360.0,1,1,1,378000.0,1,1,0,0,8640.0,3,548,0,4,1,83.73015873,0,1,0,47.0
86716,2019,0,2,0,2,3,0,0,1,226500,360.0,1,1,1,198000.0,1,1,0,0,5760.0,3,757,0,2,1,114.3939394,0,1,1,39.0
86717,2019,0,3,1,0,2,0,0,1,76500,360.0,1,1,1,128000.0,1,1,0,0,1380.0,3,529,0,6,1,59.765625,3,1,0,30.0
86718,2019,0,0,0,0,3,1,0,1,226500,360.0,1,1,1,288000.0,1,1,0,0,3360.0,1,600,0,4,1,78.64583333,0,1,0,36.0
86719,2019,0,2,1,0,3,0,0,1,126500,360.0,1,1,1,178000.0,1,0,0,0,17520.0,0,542,0,1,1,71.06741573,2,1,0,30.0
86720,2019,0,0,0,0,3,0,0,1,276500,360.0,1,1,1,398000.0,1,1,0,0,9000.0,1,759,1,0,0,69.47236181,0,1,0,22.0
86721,2019,0,3,0,1,2,0,0,0,666500,360.0,1,1,1,418000.0,1,1,0,1,12480.0,2,561,1,3,1,75.13586957,3,1,1,39.0
86722,2019,0,2,0,0,0,0,0,1,466500,360.0,1,1,1,588000.0,1,1,0,0,6420.0,0,509,0,1,0,79.33673469,3,1,0,46.0
86723,2019,0,2,0,2,3,0,0,1,226500,360.0,1,1,1,238000.0,1,1,0,0,5760.0,3,841,0,4,1,95.16806723,0,1,0,39.0
86724,2019,0,3,0,0,2,0,0,1,216500,360.0,1,1,1,378000.0,1,1,0,0,3360.0,0,687,0,2,1,57.27513228,3,1,0,33.0
86725,2019,0,1,1,1,0,0,0,0,196500,360.0,1,1,1,218000.0,1,1,0,0,6300.0,1,613,1,1,1,90.13761468,0,1,0,23.0
86726,2019,0,1,0,0,0,0,0,1,546500,360.0,1,1,0,648000.0,1,1,0,0,7620.0,0,697,1,0,0,84.33641975,0,1,0,40.0
86727,2019,0,2,0,0,2,0,0,1,266500,360.0,1,1,1,338000.0,1,1,0,0,7080.0,1,763,1,1,1,78.84615385,0,1,0,41.0
86728,2019,0,0,0,0,2,0,0,1,126500,360.0,1,1,1,158000.0,1,1,0,0,4860.0,3,637,0,3,1,80.06329114,0,1,0,31.0
86729,2019,0,2,0,0,2,0,0,1,656500,360.0,1,1,1,1158000.0,1,1,0,0,14580.0,3,893,1,4,1,56.6925734,0,1,0,21.0
86730,2019,0,3,0,0,2,0,0,1,186500,240.0,1,1,1,318000.0,1,1,0,0,4860.0,0,819,1,4,1,58.64779874,3,1,0,35.0
86731,2019,0,2,1,0,0,0,0,1,276500,360.0,1,1,1,458000.0,1,1,0,0,3660.0,1,745,0,0,1,60.37117904,0,1,0,45.0
86732,2019,0,1,0,0,3,0,0,1,306500,360.0,1,1,1,448000.0,1,1,0,0,7860.0,0,834,1,6,1,68.41517857,0,1,0,22.0
86733,2019,0,1,1,0,3,0,0,1,496500,360.0,1,1,1,968000.0,1,1,0,0,9480.0,0,758,1,0,1,51.29132231,0,1,0,36.0
86734,2019,0,2,0,0,2,0,0,1,436500,360.0,1,1,1,568000.0,1,1,0,0,9000.0,3,660,0,0,0,76.84859155,0,1,0,34.0
86735,2019,0,0,0,0,3,1,0,1,136500,360.0,1,1,1,188000.0,1,1,0,0,3240.0,3,608,0,4,1,72.60638298,0,1,0,39.0
86736,2019,0,0,0,0,0,0,0,1,356500,360.0,1,1,1,658000.0,1,1,0,0,4020.0,1,712,0,1,0,54.17933131,0,1,0,47.0
86737,2019,0,0,0,2,2,0,0,1,146500,360.0,1,1,1,148000.0,1,1,0,0,2580.0,3,528,0,3,1,98.98648649,2,1,0,37.0
86738,2019,1,1,0,0,3,0,0,1,1006500,360.0,1,1,1,3058000.0,1,1,0,0,19320.0,1,875,1,4,0,32.91366906,0,1,0,32.0
86739,2019,0,1,0,0,3,0,0,1,446500,360.0,1,1,1,998000.0,1,1,0,0,12900.0,0,885,1,3,0,44.73947896,0,1,0,47.0
86740,2019,0,3,1,0,2,0,0,1,126500,240.0,1,1,1,208000.0,1,1,0,0,5220.0,3,781,0,2,1,60.81730769,3,1,0,30.0
86741,2019,0,0,0,0,2,0,0,1,266500,360.0,1,1,1,928000.0,1,1,0,0,2100.0,1,660,0,4,0,28.71767241,3,1,0,48.0
