id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1,ltv_band,income_loan_ratio,credit_risk_score,property_loan_gap,high_risk_flag
86407,2019,0,1,0,2,0,0,0,1,246500,360.0,1,1,1,238000.0,1,1,0,0,7080.0,3,863,1,2,1,103.5714286,2,1,1,42.0,4,34.81146730687756,0.0,-8500.0,1
86408,2019,0,2,0,2,0,1,0,1,116500,360.0,1,1,1,148000.0,1,1,0,0,4680.0,0,666,0,2,0,78.71621622,0,1,0,30.0,2,24.88784447767571,0.0,31500.0,1
86409,2019,0,1,0,0,2,0,0,1,206500,360.0,1,1,1,548000.0,1,1,0,0,4140.0,0,699,1,2,1,37.68248175,0,1,0,45.0,0,49.86718184013523,0.0,341500.0,1
86410,2019,0,2,1,0,0,0,0,1,166500,360.0,1,1,1,178000.0,1,1,0,0,3120.0,0,702,0,1,1,93.53932584,3,1,0,48.0,3,53.348285805831466,0.0,11500.0,1
86411,2019,1,1,0,0,2,0,0,1,706500,360.0,1,1,1,768000.0,1,1,0,0,7920.0,1,743,1,3,1,91.9921875,0,1,1,41.0,3,89.1932836763035,0.0,61500.0,1
86412,2019,0,1,0,0,1,0,0,1,486500,360.0,1,1,1,4008000.0,1,1,0,0,37860.0,1,660,1,3,1,12.13822355,0,1,1,23.0,0,12.849634188214786,41.69,3521500.0,1
86413,2019,0,3,0,1,3,0,0,0,176500,360.0,1,1,1,198000.0,1,1,0,0,5760.0,3,600,0,0,1,89.14141414,3,1,0,39.0,2,30.63704218017705,0.0,21500.0,1
86414,2019,0,2,1,0,2,0,0,1,256500,180.0,1,1,1,508000.0,1,0,0,0,3600.0,0,633,0,3,1,50.49212598,0,1,1,5.0,0,71.2302138294918,0.0,251500.0,1
86415,2019,0,2,0,0,3,0,0,1,56500,360.0,1,1,1,208000.0,1,1,0,0,3180.0,3,687,0,3,1,27.16346154,3,1,1,23.0,0,17.76171015403961,29.69,151500.0,1
86416,2019,0,0,0,0,3,0,0,1,436500,360.0,1,1,1,548000.0,1,1,0,0,5580.0,1,584,0,2,0,79.65328467,0,1,0,47.0,2,78.2117900017918,0.0,111500.0,1
86417,2019,0,2,0,1,2,0,0,0,196500,360.0,1,1,1,228000.0,1,1,0,0,3180.0,3,626,0,1,1,86.18421053,2,1,0,37.0,2,61.77302734988997,0.0,31500.0,1
86418,2019,0,3,0,0,2,0,0,1,226500,360.0,1,1,1,418000.0,1,1,0,0,4560.0,2,674,1,6,1,75.13586957,3,1,1,39.0,2,49.66016224512168,0.0,191500.0,1
86419,2019,0,1,0,0,2,0,0,1,246500,360.0,1,1,1,338000.0,1,0,0,0,6420.0,0,530,1,2,0,72.92899408,0,1,0,30.0,1,38.389658931630585,0.0,91500.0,1
86420,2019,0,3,0,0,3,0,0,1,596500,360.0,1,1,1,678000.0,1,1,0,0,13680.0,3,569,1,2,0,87.97935103,3,1,0,29.0,2,43.600613990205396,0.0,81500.0,1
86421,2019,0,2,1,0,2,0,0,1,136500,180.0,1,1,1,118000.0,1,1,0,0,4500.0,1,522,0,4,1,115.6779661,0,1,1,26.0,4,30.326594090202178,0.0,-18500.0,1
86422,2019,0,1,0,1,2,0,0,0,656500,360.0,0,1,1,418000.0,1,1,0,0,9180.0,2,659,1,1,0,75.13586957,0,1,1,39.0,2,71.50637185491776,0.0,-238500.0,1
86423,2019,0,3,0,1,2,0,0,0,546500,360.0,1,1,1,678000.0,1,1,0,0,6240.0,3,515,1,2,1,80.60471976,3,1,0,58.0,2,87.56609517705496,0.0,131500.0,1
86424,2019,0,2,0,0,0,0,0,1,106500,180.0,1,1,1,148000.0,1,0,0,0,15600.0,0,586,0,2,0,71.95945946,3,1,0,49.0,1,6.8264854816998914,24.21,41500.0,1
86425,2019,0,2,0,0,3,0,0,1,466500,360.0,1,1,1,658000.0,1,1,0,0,13080.0,1,511,0,1,0,70.89665653,0,1,0,24.0,1,35.662411130647506,0.0,191500.0,1
86426,2019,0,1,0,1,3,0,0,0,176500,360.0,1,1,1,178000.0,1,1,0,0,4020.0,3,557,1,3,1,99.15730337,0,1,0,25.0,3,43.894553593633425,0.0,1500.0,1
86427,2019,0,3,0,2,2,0,0,1,296500,360.0,1,1,1,418000.0,1,1,0,0,4200.0,3,820,1,3,1,70.93301435,3,1,0,51.0,1,70.57843370626041,0.0,121500.0,1
86428,2019,0,3,0,2,2,1,0,1,486500,240.0,1,1,1,538000.0,1,1,0,0,10620.0,0,523,1,3,1,90.42750929,3,1,1,54.0,3,45.80547971000848,0.0,51500.0,1
86429,2019,0,3,0,1,0,0,0,0,106500,360.0,1,1,1,108000.0,1,1,0,0,4620.0,1,782,0,1,1,98.61111111,3,1,0,37.0,3,23.046959532568707,3.09,1500.0,1
86430,2019,0,1,0,0,0,0,0,1,636500,360.0,0,1,1,708000.0,1,1,0,0,9300.0,3,651,1,0,0,89.90112994,0,1,0,36.0,2,68.43350177400279,0.0,71500.0,1
86431,2019,0,2,0,2,2,0,0,1,246500,180.0,0,1,1,308000.0,1,1,0,0,7260.0,1,663,1,4,1,80.03246753,0,1,0,37.0,2,33.9484919432585,0.0,61500.0,1
86432,2019,1,1,0,0,3,0,0,1,396500,360.0,1,1,1,498000.0,1,1,0,0,7080.0,3,881,1,1,1,79.6184739,1,1,0,38.0,2,55.99491597232029,0.0,101500.0,1
86433,2019,0,2,0,0,2,0,0,1,406500,360.0,1,1,1,518000.0,1,1,0,0,4200.0,3,807,0,1,1,78.47490347,3,1,0,46.0,2,96.76267555343966,0.0,111500.0,1
86434,2019,0,0,0,1,2,0,0,0,366500,360.0,1,1,1,438000.0,1,1,0,0,4920.0,0,847,0,2,1,83.67579909,0,1,1,31.0,2,74.47673237146921,0.0,71500.0,1
86435,2019,0,0,0,1,0,0,0,0,276500,360.0,1,1,1,288000.0,1,1,0,0,7500.0,3,666,0,1,0,96.00694444,0,1,0,43.0,3,36.86175176643114,0.0,11500.0,1
86436,2019,0,0,0,1,0,0,0,0,96500,360.0,1,1,1,98000.0,1,1,0,0,1080.0,1,754,0,5,1,98.46938776,0,1,1,46.0,3,89.26919518963922,0.0,1500.0,1
86437,2019,0,3,0,0,2,0,0,1,356500,360.0,1,1,1,608000.0,1,1,0,0,3780.0,1,836,0,4,1,58.63486842,3,1,0,38.0,0,94.28722560169267,0.0,251500.0,1
86438,2019,0,3,0,0,2,0,0,1,446500,360.0,0,1,1,608000.0,1,1,0,0,11460.0,1,585,0,1,0,73.4375,3,1,1,43.0,1,38.958206090219,0.0,161500.0,1
86439,2019,0,1,0,0,3,0,0,1,706500,360.0,1,1,1,788000.0,1,1,0,0,13140.0,1,794,1,0,0,89.65736041,3,1,0,41.0,2,53.76303173274484,0.0,81500.0,1
86440,2019,0,2,1,0,0,0,0,1,216500,360.0,1,0,1,358000.0,1,1,0,0,2580.0,3,618,0,0,1,60.47486034,0,1,0,37.0,1,83.88221619527314,0.0,141500.0,1
86441,2019,0,3,0,0,3,0,0,1,676500,360.0,1,1,1,1258000.0,1,1,0,0,9000.0,0,565,0,3,1,53.77583466,3,1,0,46.0,0,75.15831574269525,0.0,581500.0,1
86442,2019,0,2,0,1,3,0,0,0,136500,360.0,1,1,0,158000.0,1,1,0,0,5760.0,0,818,0,1,1,86.39240506,2,1,1,39.0,2,23.693803159173754,8.16,21500.0,1
86443,2019,0,3,0,0,2,0,0,1,326500,360.0,1,1,1,498000.0,1,1,0,0,3240.0,3,781,0,2,1,65.562249,3,1,0,44.0,1,100.74051218759642,0.0,171500.0,1
86444,2019,0,1,1,0,2,0,0,1,206500,360.0,1,1,1,318000.0,1,1,0,0,3720.0,1,635,1,2,1,64.93710692,0,1,0,30.0,1,55.495834453104,0.0,111500.0,1
86445,2019,0,1,0,0,0,0,0,1,346500,360.0,1,1,0,368000.0,1,1,0,0,4080.0,0,688,1,0,0,94.1576087,3,1,0,48.0,3,84.90566037735849,0.0,21500.0,1
86446,2019,0,1,0,1,0,0,0,0,436500,360.0,1,1,1,448000.0,1,1,0,0,11700.0,0,594,1,0,0,97.43303571,3,1,0,44.0,3,37.30450388855653,0.0,11500.0,1
86447,2019,0,3,0,0,2,0,0,1,726500,360.0,1,1,1,1458000.0,1,1,0,0,19260.0,1,835,1,6,1,49.82853224,3,1,0,46.0,0,37.71870619386325,0.0,731500.0,1
86448,2019,1,2,0,0,2,0,0,1,266500,360.0,1,1,1,338000.0,1,1,0,0,8700.0,3,775,1,0,1,78.84615385,0,1,0,38.0,2,30.628663372026203,0.0,71500.0,1
86449,2019,0,0,0,0,3,0,0,1,516500,360.0,1,1,1,998000.0,1,1,0,0,13800.0,3,581,0,1,0,51.75350701,3,1,0,22.0,0,37.42482428809507,0.0,481500.0,1
86450,2019,0,3,0,1,3,1,0,0,76500,360.0,1,1,1,98000.0,1,1,0,0,2580.0,3,695,1,4,1,78.06122449,3,1,0,32.0,2,29.639674544750097,0.0,21500.0,1
86451,2019,0,1,0,1,2,0,0,0,86500,240.0,1,1,1,108000.0,1,1,0,0,2820.0,3,506,1,4,1,80.09259259,0,1,0,52.0,2,30.66288550159518,0.0,21500.0,1
86452,2019,0,3,0,0,2,0,0,1,176500,360.0,1,0,1,218000.0,1,1,0,0,6240.0,0,630,0,1,1,80.96330275,3,1,0,25.0,2,28.28072424290979,0.0,41500.0,1
86453,2019,0,3,0,0,0,0,0,1,66500,360.0,1,1,1,68000.0,1,1,0,0,2160.0,0,566,0,3,1,97.79411765,3,1,1,31.0,3,30.77279037482647,0.0,1500.0,1
86454,2019,0,1,1,2,3,0,0,1,176500,360.0,1,1,1,178000.0,1,1,0,0,5760.0,3,810,1,6,1,99.15730337,3,1,0,39.0,3,30.63704218017705,0.0,1500.0,1
86455,2019,0,0,0,0,2,0,0,1,116500,180.0,1,1,1,148000.0,1,1,0,0,2580.0,1,591,1,4,1,78.71621622,0,1,0,44.0,2,45.13754358775668,0.0,31500.0,1
86456,2019,0,1,0,0,0,0,0,1,86500,360.0,0,1,1,418000.0,1,1,0,0,1200.0,2,853,1,3,1,75.13586957,0,1,1,39.0,2,72.0233139050791,0.0,331500.0,1
86457,2019,0,0,0,0,2,0,0,1,186500,360.0,1,1,1,308000.0,1,1,0,0,2160.0,1,554,0,3,1,60.55194805,0,1,0,35.0,1,86.30263766774641,0.0,121500.0,1
86458,2019,0,3,0,1,2,0,0,0,186500,360.0,1,1,1,218000.0,1,1,0,0,2760.0,3,550,1,0,1,85.55045872,3,1,0,41.0,2,67.54798985874683,0.0,31500.0,1
86459,2019,0,1,0,0,2,0,0,1,396500,360.0,1,1,1,568000.0,1,1,0,0,10320.0,0,531,1,4,0,69.80633803,0,1,0,42.0,1,38.41682007557407,0.0,171500.0,1
86460,2019,0,2,0,0,0,0,0,1,406500,360.0,1,1,1,418000.0,1,1,0,0,7080.0,2,713,1,2,1,75.13586957,0,1,1,39.0,2,57.40714588334981,0.0,11500.0,1
86461,2019,0,3,1,2,2,0,0,1,236500,360.0,1,1,1,348000.0,1,1,0,0,3060.0,1,817,0,4,1,67.95977011,3,1,0,42.0,1,77.26233257105521,0.0,111500.0,1
86462,2019,1,1,0,2,2,0,0,1,576500,180.0,1,1,1,638000.0,1,1,0,0,8520.0,0,517,1,3,1,90.36050157,2,1,1,44.0,3,67.6563783593475,0.0,61500.0,1
86463,2019,0,2,0,0,2,0,0,1,366500,348.0,1,1,1,558000.0,1,1,0,0,6420.0,3,649,0,3,1,65.68100358,3,1,0,31.0,1,57.078336707677934,0.0,191500.0,1
86464,2019,0,3,0,2,3,0,0,1,196500,360.0,1,1,1,238000.0,1,1,0,0,5760.0,3,594,1,6,1,82.56302521,3,1,0,39.0,2,34.1086616906787,0.0,41500.0,1
86465,2019,1,0,1,0,0,0,0,1,226500,180.0,0,1,1,348000.0,1,2,0,0,5580.0,3,669,0,1,1,65.0862069,0,1,0,41.0,1,40.58412470883354,0.0,121500.0,1
86466,2019,0,1,0,0,0,0,0,1,236500,360.0,1,1,0,248000.0,1,1,0,0,6360.0,0,561,1,1,1,95.36290323,3,1,1,22.0,3,37.179688728187394,0.0,11500.0,1
86467,2019,0,1,0,0,0,0,0,1,306500,360.0,1,1,1,318000.0,1,1,0,0,4020.0,3,835,1,3,0,96.3836478,3,1,0,44.0,3,76.22481969659289,0.0,11500.0,1
86468,2019,0,1,1,0,0,0,0,1,546500,360.0,1,0,1,608000.0,1,1,0,0,14280.0,0,566,1,3,1,89.88486842,0,1,0,26.0,2,38.26762831734472,0.0,61500.0,1
86469,2019,0,1,0,1,0,0,0,0,726500,360.0,1,1,1,738000.0,1,1,0,0,12180.0,3,549,1,2,0,98.44173442,0,1,0,36.0,3,59.64206551186274,0.0,11500.0,1
86470,2019,0,3,1,0,3,0,0,1,396500,360.0,1,1,1,578000.0,1,1,0,0,5760.0,1,743,1,2,1,68.59861592,3,1,0,34.0,1,68.8248567956952,0.0,181500.0,1
86471,2019,0,0,0,1,2,0,0,0,176500,360.0,1,1,1,208000.0,1,1,0,0,6720.0,0,703,0,0,1,84.85576923,0,1,0,48.0,2,26.260973069483708,0.0,31500.0,1
86472,2019,0,2,0,0,3,0,0,1,256500,360.0,1,1,1,318000.0,1,1,0,0,7800.0,1,643,0,2,1,80.66037736,0,1,0,43.0,2,32.88039994872452,0.0,61500.0,1
86473,2019,1,3,0,2,2,0,0,1,606500,360.0,1,1,1,668000.0,1,1,0,0,5700.0,0,734,1,1,0,90.79341317,3,1,0,56.0,3,106.38484476407648,0.0,61500.0,1
86474,2019,0,2,0,0,3,0,0,1,206500,240.0,1,1,1,308000.0,1,1,0,0,6120.0,0,520,0,2,1,67.04545455,0,1,0,34.0,1,33.73631759516419,0.0,101500.0,1
86475,2019,1,1,0,2,3,0,0,1,486500,360.0,1,1,1,548000.0,1,1,0,0,5760.0,0,729,1,1,0,88.77737226,2,1,0,39.0,2,84.44714459295261,0.0,61500.0,1
86476,2019,0,1,0,0,3,0,0,1,326500,240.0,1,0,1,308000.0,1,1,0,0,10800.0,0,553,1,1,1,106.0064935,2,1,1,21.0,4,30.228682529395428,0.0,-18500.0,1
86477,2019,0,1,0,0,2,0,0,1,336500,360.0,1,1,1,858000.0,1,1,0,0,5400.0,1,752,1,6,0,39.21911422,3,1,0,34.0,0,62.303277170894276,0.0,521500.0,1
86478,2019,1,0,0,0,2,0,0,1,226500,180.0,1,1,1,438000.0,1,1,0,0,4320.0,1,722,0,4,0,51.71232877,0,1,0,36.0,0,52.418421661652395,0.0,211500.0,1
86479,2019,0,3,0,1,1,0,0,0,56500,360.0,1,1,1,78000.0,1,1,0,0,1080.0,3,692,0,4,1,72.43589744,3,1,1,36.0,1,52.266419981498615,0.0,21500.0,1
86480,2019,0,2,1,2,0,0,0,1,276500,360.0,1,1,1,268000.0,1,1,0,0,2700.0,1,724,0,4,1,103.1716418,0,1,0,61.0,4,102.36949278045168,0.0,-8500.0,1
86481,2019,0,0,0,0,3,0,0,1,486500,360.0,1,1,1,758000.0,1,1,0,0,6900.0,0,567,0,2,0,64.18205805,0,1,0,43.0,1,70.49702941602666,0.0,271500.0,1
86482,2019,0,0,0,0,3,0,0,1,256500,360.0,1,1,1,268000.0,1,1,0,0,2880.0,3,808,0,0,0,95.70895522,0,1,0,43.0,3,89.03158625477265,0.0,11500.0,1
86483,2019,0,2,0,0,3,0,0,1,496500,360.0,1,1,1,548000.0,1,1,0,0,9960.0,1,860,0,3,0,90.60218978,0,1,0,21.0,3,49.844393133219555,0.0,51500.0,1
86484,2019,0,0,0,0,2,0,0,1,486500,360.0,1,0,1,648000.0,1,1,0,0,7920.0,3,603,0,3,1,75.07716049,3,1,0,47.0,2,61.419012750915286,0.0,161500.0,1
86485,2019,0,2,0,0,2,0,0,1,346500,360.0,1,1,1,748000.0,1,1,0,0,5580.0,0,750,0,2,1,46.32352941,3,1,0,38.0,0,62.085647733381116,0.0,401500.0,1
86486,2019,0,2,0,0,3,1,0,1,446500,300.0,0,1,1,418000.0,1,1,0,0,5340.0,2,711,1,0,0,75.13586957,3,1,1,39.0,2,83.5985770454971,0.0,-28500.0,1
86487,2019,0,0,0,0,0,0,0,1,496500,360.0,1,1,1,988000.0,1,1,0,0,5880.0,0,723,0,1,0,50.25303644,0,1,0,46.0,0,84.4244176160517,0.0,491500.0,1
86488,2019,0,0,0,0,0,0,0,1,296500,360.0,1,1,0,418000.0,1,1,0,0,4740.0,2,815,1,1,0,75.13586957,0,1,1,39.0,2,62.53954861843493,0.0,121500.0,1
86489,2019,0,3,0,0,3,0,0,1,146500,360.0,1,1,1,238000.0,1,1,0,0,5100.0,0,690,0,3,1,61.55462185,3,1,1,37.0,1,28.719858851205647,0.0,91500.0,1
86490,2019,0,2,0,0,0,0,0,1,376500,360.0,1,1,1,418000.0,1,0,0,0,19800.0,2,650,1,3,1,75.13586957,0,1,1,39.0,2,19.014191202464524,6.4,41500.0,1
86491,2019,0,1,0,2,0,0,0,1,346500,360.0,1,1,1,428000.0,1,1,0,0,11940.0,1,836,1,1,0,80.95794393,3,1,0,17.0,2,29.017670211875053,5.1,81500.0,1
86492,2019,0,2,0,0,3,0,0,1,206500,360.0,1,1,1,418000.0,1,1,0,0,3660.0,2,640,1,0,1,75.13586957,2,1,1,39.0,2,56.40535372848949,0.0,211500.0,1
86493,2019,0,0,1,0,3,0,0,1,266500,360.0,1,1,1,418000.0,1,1,0,0,3120.0,2,741,1,2,0,75.13586957,3,1,1,39.0,2,85.38929830182634,0.0,151500.0,1
86494,2019,0,1,1,0,3,0,0,1,306500,360.0,1,1,1,338000.0,1,1,0,0,7500.0,3,795,1,0,1,90.68047337,0,1,0,35.0,3,40.86121850419944,0.0,31500.0,1
86495,2019,0,2,0,0,0,0,0,1,366500,360.0,0,1,1,378000.0,1,1,0,0,5340.0,1,828,0,0,0,96.95767196,3,1,0,42.0,3,68.62010859389628,0.0,11500.0,1
86496,2019,1,3,0,0,2,0,0,1,276500,180.0,1,1,1,458000.0,1,1,0,0,8100.0,1,627,0,3,1,60.37117904,3,1,0,22.0,1,34.13158869275398,0.0,181500.0,1
86497,2019,0,0,0,0,0,0,0,1,86500,360.0,1,1,1,118000.0,1,1,0,0,2040.0,0,826,0,1,1,73.30508475,3,1,0,42.0,1,42.381185693287605,0.0,31500.0,1
86498,2019,0,3,1,0,0,0,0,1,176500,360.0,1,1,1,238000.0,1,1,0,0,1860.0,1,798,1,4,1,74.15966387,3,1,0,48.0,1,94.84148307361633,0.0,61500.0,1
86499,2019,0,1,0,0,3,0,0,1,626500,360.0,1,1,1,738000.0,1,1,0,0,9660.0,3,620,1,1,0,84.89159892,3,1,0,37.0,2,64.84835938308663,0.0,111500.0,1
86500,2019,0,3,1,0,0,0,0,1,206500,360.0,0,1,1,228000.0,1,1,0,0,3900.0,1,842,0,1,1,90.57017544,3,1,0,42.0,3,52.93514483465778,0.0,21500.0,1
86501,2019,0,2,1,0,0,0,0,1,286500,360.0,1,1,1,298000.0,1,1,0,0,8040.0,0,528,0,1,1,96.1409396,3,1,0,23.0,3,35.62989677900759,0.0,11500.0,1
86502,2019,0,1,0,0,2,1,0,1,256500,180.0,1,1,1,388000.0,1,1,0,0,4560.0,0,545,1,2,1,66.10824742,0,1,0,44.0,1,56.23766717825038,0.0,131500.0,1
86503,2019,0,0,0,0,2,0,0,1,106500,360.0,1,0,1,418000.0,1,0,0,0,2220.0,2,552,1,3,1,75.13586957,3,1,1,39.0,2,47.95137325529041,0.0,311500.0,1
86504,2019,0,1,0,0,2,0,0,1,596500,360.0,1,1,1,1048000.0,1,1,0,0,10080.0,3,819,1,1,0,56.91793893,0,1,0,38.0,0,59.170717190754885,0.0,451500.0,1
86505,2019,0,1,0,0,2,0,0,1,526500,360.0,1,1,1,978000.0,1,1,0,3,9420.0,3,620,1,4,0,53.83435583,3,1,0,27.0,0,55.885787071436155,0.0,451500.0,1
86506,2019,0,0,0,0,3,0,0,1,176500,300.0,1,1,1,418000.0,1,1,0,0,3960.0,2,757,1,3,1,75.13586957,0,1,1,39.0,2,44.559454683160816,0.0,241500.0,1
86507,2019,1,1,1,0,2,0,0,1,776500,360.0,1,1,1,1118000.0,1,1,0,0,19500.0,0,703,1,2,0,69.45438283,0,1,0,28.0,1,39.81847084764884,0.0,341500.0,1
86508,2019,0,0,0,0,3,0,0,1,196500,360.0,1,1,1,1048000.0,1,1,0,0,15600.0,1,796,0,2,0,18.75,0,1,0,11.0,0,12.595346452150503,54.36,851500.0,1
86509,2019,1,3,0,2,3,0,0,1,516500,360.0,1,1,1,698000.0,1,1,0,0,5760.0,3,733,0,2,1,73.99713467,3,1,0,39.0,1,89.65457385870509,0.0,181500.0,1
86510,2019,0,2,0,0,2,0,0,1,106500,360.0,1,1,1,238000.0,1,1,0,0,1200.0,1,830,0,6,1,44.74789916,0,1,0,44.0,0,88.67610324729392,0.0,131500.0,1
86511,2019,0,0,0,0,3,0,0,1,206500,360.0,1,1,1,358000.0,1,1,0,0,5160.0,3,566,0,2,1,57.68156425,0,1,0,47.0,0,40.011625653943035,0.0,151500.0,1
86512,2019,0,1,0,0,3,0,0,1,356500,360.0,1,1,1,418000.0,1,1,0,0,4980.0,1,688,1,3,0,85.28708134,0,1,0,41.0,2,71.57197349929733,0.0,61500.0,1
86513,2019,0,3,0,0,3,0,0,1,336500,360.0,1,1,1,408000.0,1,1,0,0,4020.0,0,629,0,4,1,82.4754902,3,1,0,46.0,2,83.68565033573738,0.0,71500.0,1
86514,2019,0,3,0,0,3,0,0,1,186500,300.0,0,1,1,418000.0,1,1,0,0,5580.0,2,531,1,2,1,75.13586957,3,1,1,39.0,2,33.41695036731768,0.0,231500.0,1
86515,2019,0,1,0,0,3,0,0,1,346500,360.0,1,1,1,458000.0,1,1,0,0,9900.0,3,650,1,4,1,75.65502183,0,1,0,26.0,2,34.99646500353499,0.0,111500.0,1
86516,2019,0,1,0,0,2,0,0,1,396500,360.0,1,1,1,978000.0,1,1,0,0,5760.0,0,784,1,4,1,40.54192229,0,1,0,37.0,0,68.8248567956952,0.0,581500.0,1
86517,2019,0,2,0,0,3,1,0,1,466500,300.0,0,1,1,418000.0,1,1,0,0,5640.0,2,505,1,1,0,75.13586957,3,1,1,39.0,2,82.69810317319624,0.0,-48500.0,1
86518,2019,0,3,0,0,2,0,0,1,286500,240.0,1,1,1,998000.0,1,1,0,0,5580.0,1,675,0,1,1,28.70741483,3,1,1,40.0,0,51.334886221107325,0.0,711500.0,1
86519,2019,0,2,0,0,2,0,0,1,106500,360.0,1,1,1,368000.0,1,1,0,0,14400.0,1,879,0,2,1,28.94021739,0,1,0,21.0,0,7.395319769460454,66.86,261500.0,1
86520,2019,0,3,0,0,2,0,0,1,126500,360.0,1,1,1,418000.0,1,1,0,0,4560.0,2,823,1,3,1,75.13586957,3,1,1,39.0,2,27.73514580135935,3.89,291500.0,1
86521,2019,0,1,0,0,3,0,0,1,706500,360.0,1,1,1,1038000.0,1,1,0,0,8100.0,1,859,1,2,1,68.06358382,0,1,0,47.0,1,87.21145537587952,0.0,331500.0,1
86522,2019,0,3,0,0,2,0,0,1,266500,360.0,0,1,1,388000.0,1,1,0,0,3060.0,3,772,1,2,1,68.68556701,3,1,1,45.0,1,87.06305129042796,0.0,121500.0,1
86523,2019,0,1,0,0,1,0,0,1,86500,360.0,0,1,1,148000.0,1,0,0,0,3360.0,1,698,1,4,1,58.44594595,0,1,0,43.0,0,25.736387979767926,1.31,61500.0,1
86524,2019,1,2,0,0,0,0,0,1,586500,360.0,1,1,1,738000.0,1,1,0,0,6360.0,1,714,0,1,1,79.47154472,0,1,1,43.0,2,92.20248388618141,0.0,151500.0,1
86525,2019,0,0,0,1,2,0,0,0,166500,360.0,1,1,1,248000.0,1,1,0,0,1740.0,3,751,0,1,1,67.13709677,0,1,0,46.0,1,95.63469270534176,0.0,81500.0,1
86526,2019,0,2,1,0,3,0,0,1,156500,300.0,1,1,1,208000.0,1,1,0,0,2700.0,0,805,0,3,1,75.24038462,0,1,0,40.0,2,57.9415031469826,0.0,51500.0,1
86527,2019,0,0,0,0,2,0,0,1,136500,360.0,0,1,1,418000.0,1,1,0,0,3120.0,2,754,1,6,1,75.13586957,0,1,1,39.0,2,43.735982057033006,0.0,281500.0,1
86528,2019,0,1,0,2,3,0,0,1,566500,360.0,1,1,1,568000.0,1,1,0,0,5760.0,3,781,1,2,0,99.73591549,2,1,0,39.0,3,98.33362263495921,0.0,1500.0,1
86529,2019,0,3,0,2,2,0,0,1,476500,360.0,1,1,1,508000.0,1,1,0,0,7440.0,1,536,1,3,1,93.7992126,3,1,0,61.0,3,64.03709178873807,0.0,31500.0,1
86530,2019,0,2,1,0,2,1,1,1,156500,360.0,1,0,1,1608000.0,1,1,0,0,8520.0,1,864,0,3,1,9.732587065,0,1,0,41.0,0,18.366388921488088,45.39,1451500.0,1
86531,2019,0,3,0,0,3,0,0,1,486500,360.0,1,1,1,538000.0,1,1,0,0,8280.0,0,518,1,2,0,90.42750929,3,1,0,35.0,3,58.74894336432798,0.0,51500.0,1
86532,2019,0,2,1,0,3,0,0,1,706500,360.0,1,1,1,1958000.0,1,2,0,0,24900.0,1,721,0,3,0,36.08273749,0,1,0,41.0,0,28.3723545239147,5.13,1251500.0,1
86533,2019,0,2,1,0,2,0,0,1,156500,240.0,1,1,1,348000.0,1,1,0,0,2760.0,3,895,0,2,1,44.97126437,1,1,0,36.0,0,56.68236146323796,0.0,191500.0,1
86534,2019,0,2,0,2,3,0,0,1,616500,360.0,0,1,1,648000.0,1,1,0,0,5760.0,3,645,0,3,0,95.13888889,3,1,0,39.0,3,107.01267141121333,0.0,31500.0,1
86535,2019,0,2,0,1,2,0,0,0,226500,360.0,1,1,1,268000.0,1,1,0,0,2700.0,1,844,0,1,1,84.51492537,3,1,0,60.0,2,83.8578304331729,0.0,41500.0,1
86536,2019,0,2,0,0,0,0,0,1,226500,360.0,1,1,1,238000.0,1,1,0,0,4260.0,3,792,0,0,0,95.16806723,0,1,0,36.0,3,53.156536024407416,0.0,11500.0,1
86537,2019,0,3,0,1,0,0,0,0,546500,360.0,1,1,1,558000.0,1,1,0,0,5580.0,0,818,0,0,1,97.9390681,3,1,1,51.0,3,97.9215194409604,0.0,11500.0,1
86538,2019,1,2,0,2,3,0,0,1,616500,300.0,0,1,1,628000.0,1,1,0,0,5760.0,1,636,0,2,0,98.16878981,3,1,1,39.0,3,107.01267141121333,0.0,11500.0,1
86539,2019,0,3,0,0,2,0,0,1,376500,360.0,1,1,1,448000.0,1,1,0,0,9420.0,3,576,0,1,1,84.04017857,3,1,0,34.0,2,39.96391041290733,0.0,71500.0,1
86540,2019,0,3,0,2,3,0,0,1,256500,360.0,1,1,1,258000.0,1,1,0,0,5760.0,3,569,1,2,1,99.41860465,3,1,0,39.0,3,44.52352022218365,0.0,1500.0,1
86541,2019,0,2,0,1,3,0,0,0,226500,360.0,1,1,1,268000.0,1,1,0,0,4620.0,1,630,0,2,0,84.51492537,0,1,0,37.0,2,49.01536463968838,0.0,41500.0,1
86542,2019,0,2,0,0,3,0,0,1,336500,360.0,1,1,1,488000.0,1,1,0,0,3600.0,3,654,0,2,0,68.95491803,0,1,0,38.0,1,93.44626492640933,0.0,151500.0,1
86543,2019,1,2,0,0,3,0,0,1,626500,360.0,1,1,1,818000.0,1,1,0,0,14100.0,0,751,1,0,0,76.58924205,2,1,0,30.0,2,44.429473087015104,0.0,191500.0,1
